Percentage served,Time in ms
0,11.101
1,11.173
2,11.530
3,12.419
4,12.591
5,12.592
6,12.617
7,13.027
8,13.040
9,13.459
10,13.588
11,13.679
12,13.809
13,13.864
14,14.419
15,14.540
16,14.678
17,14.743
18,14.942
19,15.033
20,15.133
21,15.273
22,15.428
23,15.468
24,15.674
25,15.724
26,15.909
27,16.122
28,16.209
29,16.219
30,16.246
31,16.248
32,16.356
33,16.468
34,16.689
35,17.076
36,17.080
37,17.162
38,17.184
39,17.348
40,17.407
41,17.483
42,17.814
43,17.855
44,17.930
45,17.980
46,18.004
47,18.135
48,18.165
49,18.194
50,18.352
51,18.448
52,18.453
53,18.511
54,18.545
55,18.669
56,18.690
57,18.971
58,18.976
59,19.171
60,20.108
61,20.311
62,20.398
63,21.719
64,22.087
65,23.125
66,37.041
67,39.491
68,48.883
69,49.989
70,52.330
71,87.268
72,90.882
73,96.545
74,102.509
75,103.242
76,106.392
77,110.842
78,133.797
79,171.735
80,184.503
81,213.708
82,235.318
83,276.246
84,302.069
85,302.122
86,314.309
87,377.706
88,392.282
89,398.805
90,408.837
91,432.272
92,566.156
93,582.298
94,598.735
95,758.905
96,869.344
97,1023.707
98,23348.950
99,53114.603
100,53114.603
