Percentage served,Time in ms
0,3.916
1,4.137
2,4.158
3,4.251
4,4.500
5,4.570
6,4.600
7,4.623
8,4.680
9,4.714
10,4.730
11,4.751
12,4.800
13,4.861
14,4.866
15,4.884
16,4.887
17,4.892
18,4.901
19,4.922
20,4.982
21,5.011
22,5.049
23,5.071
24,5.112
25,5.182
26,5.381
27,5.472
28,5.644
29,5.726
30,5.810
31,5.811
32,5.875
33,6.265
34,6.348
35,6.362
36,6.379
37,6.485
38,6.681
39,6.761
40,6.785
41,6.906
42,7.268
43,7.318
44,7.341
45,7.698
46,7.822
47,7.910
48,7.928
49,8.099
50,8.480
51,8.964
52,9.277
53,9.305
54,9.522
55,9.598
56,9.699
57,9.826
58,10.173
59,11.201
60,12.767
61,14.658
62,17.808
63,95.845
64,102.204
65,103.447
66,149.761
67,155.689
68,191.074
69,204.135
70,204.143
71,204.250
72,204.263
73,204.351
74,204.374
75,204.508
76,204.553
77,204.628
78,204.681
79,204.696
80,204.721
81,204.752
82,204.803
83,204.836
84,204.858
85,204.935
86,204.957
87,204.991
88,205.214
89,205.225
90,205.305
91,205.331
92,205.505
93,224.637
94,307.893
95,308.051
96,391.159
97,408.423
98,3787.889
99,46988.631
100,46988.631
