Percentage served,Time in ms
0,8.217
1,16.786
2,29.540
3,54.308
4,74.158
5,78.908
6,81.896
7,87.070
8,94.953
9,109.455
10,122.252
11,131.989
12,140.572
13,150.761
14,161.867
15,176.199
16,207.170
17,238.771
18,256.571
19,277.910
20,301.397
21,310.565
22,356.981
23,367.823
24,370.326
25,373.983
26,377.034
27,381.606
28,389.430
29,394.874
30,399.530
31,404.626
32,414.436
33,417.880
34,420.299
35,424.529
36,427.749
37,432.035
38,433.956
39,434.887
40,436.585
41,437.200
42,438.842
43,441.234
44,443.371
45,444.294
46,445.527
47,446.645
48,448.357
49,450.453
50,453.071
51,456.116
52,458.259
53,460.670
54,463.796
55,466.697
56,470.595
57,475.255
58,479.631
59,485.500
60,490.900
61,495.918
62,500.301
63,513.231
64,516.070
65,521.006
66,535.610
67,544.771
68,551.979
69,563.606
70,572.074
71,588.636
72,607.006
73,619.608
74,633.591
75,646.605
76,662.293
77,693.145
78,717.955
79,735.526
80,752.719
81,825.023
82,1112.142
83,1313.502
84,1518.253
85,1636.685
86,1682.904
87,1736.993
88,1899.473
89,2051.614
90,2204.017
91,2522.411
92,2732.817
93,2979.731
94,3214.963
95,3856.577
96,4705.319
97,5615.347
98,7300.568
99,9177.278
100,55786.274
