starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 11:27:07 2026	1776923827	0	109	109	109
Thu Apr 23 11:27:07 2026	1776923827	0	112	112	112
Thu Apr 23 11:27:07 2026	1776923827	0	116	116	116
Thu Apr 23 11:27:07 2026	1776923827	0	171	171	171
Thu Apr 23 11:27:07 2026	1776923827	0	176	176	176
Thu Apr 23 11:27:07 2026	1776923827	10	195	204	195
Thu Apr 23 11:27:07 2026	1776923827	10	195	204	195
Thu Apr 23 11:27:07 2026	1776923827	10	195	204	195
Thu Apr 23 11:27:07 2026	1776923827	9	196	204	196
Thu Apr 23 11:27:07 2026	1776923827	9	196	205	195
Thu Apr 23 11:27:07 2026	1776923827	9	196	205	196
Thu Apr 23 11:27:07 2026	1776923827	9	54569	54578	54569
Thu Apr 23 11:26:05 2026	1776923765	4	61702	61707	61702
Thu Apr 23 11:27:07 2026	1776923827	9	63274	63283	63274
Thu Apr 23 11:27:07 2026	1776923827	0	100658	100658	100658
Thu Apr 23 11:27:07 2026	1776923827	10	100852	100862	100852
Thu Apr 23 11:27:07 2026	1776923827	0	106292	106292	106292
Thu Apr 23 11:27:07 2026	1776923827	0	120051	120051	120051
Thu Apr 23 11:27:07 2026	1776923827	0	120218	120218	120218
Thu Apr 23 11:27:07 2026	1776923827	0	120219	120219	120218
