starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 11:27:10 2026	1776923830	11	340	352	340
Thu Apr 23 11:27:10 2026	1776923830	4	352	357	352
Thu Apr 23 11:27:11 2026	1776923831	0	405	405	405
Thu Apr 23 11:27:10 2026	1776923830	5	594	599	594
Thu Apr 23 11:27:10 2026	1776923830	13	599	612	599
Thu Apr 23 11:27:10 2026	1776923830	5	632	637	632
Thu Apr 23 11:27:10 2026	1776923830	5	824	830	824
Thu Apr 23 11:27:10 2026	1776923830	0	841	841	841
Thu Apr 23 11:27:10 2026	1776923830	0	852	852	852
Thu Apr 23 11:26:05 2026	1776923765	4	64797	64801	64794
Thu Apr 23 11:27:11 2026	1776923831	0	105596	105596	105595
Thu Apr 23 11:27:11 2026	1776923831	0	105959	105959	105958
Thu Apr 23 11:27:11 2026	1776923831	0	106189	106189	106187
Thu Apr 23 11:27:11 2026	1776923831	0	108844	108844	108844
Thu Apr 23 11:27:11 2026	1776923831	0	109057	109057	109057
Thu Apr 23 11:27:11 2026	1776923831	0	109289	109289	109289
Thu Apr 23 11:27:10 2026	1776923830	0	120077	120077	120077
Thu Apr 23 11:27:10 2026	1776923830	4	120224	120228	120224
Thu Apr 23 11:27:10 2026	1776923830	4	120224	120228	120224
Thu Apr 23 11:27:10 2026	1776923830	5	120225	120230	120225
