Percentage served,Time in ms
0,183.351
1,183.351
2,183.351
3,183.422
4,183.422
5,183.422
6,183.422
7,183.422
8,199.111
9,199.111
10,199.111
11,199.111
12,199.111
13,209.068
14,209.068
15,209.068
16,209.068
17,209.068
18,209.341
19,209.341
20,209.341
21,209.341
22,209.341
23,224.117
24,224.117
25,224.117
26,224.117
27,224.117
28,236.613
29,236.613
30,236.613
31,236.613
32,236.613
33,245.006
34,245.006
35,245.006
36,245.006
37,245.006
38,248.315
39,248.315
40,248.315
41,248.315
42,248.315
43,252.781
44,252.781
45,252.781
46,252.781
47,252.781
48,256.139
49,256.139
50,256.139
51,256.139
52,256.139
53,257.634
54,257.634
55,257.634
56,257.634
57,257.634
58,269.542
59,269.542
60,269.542
61,269.542
62,269.542
63,283.228
64,283.228
65,283.228
66,283.228
67,283.228
68,283.375
69,283.375
70,283.375
71,283.375
72,283.375
73,294.791
74,294.791
75,294.791
76,294.791
77,294.791
78,307.896
79,307.896
80,307.896
81,307.896
82,307.896
83,309.820
84,309.820
85,309.820
86,309.820
87,309.820
88,388.711
89,388.711
90,388.711
91,388.711
92,388.711
93,106035.303
94,106035.303
95,106035.303
96,106035.303
97,106035.303
98,0.257
99,0.257
100,106035.303
