Percentage served,Time in ms
0,205.770
1,205.770
2,205.770
3,221.918
4,221.918
5,221.918
6,221.918
7,221.918
8,244.778
9,244.778
10,244.778
11,244.778
12,244.778
13,265.022
14,265.022
15,265.022
16,265.022
17,265.022
18,268.801
19,268.801
20,268.801
21,268.801
22,268.801
23,269.473
24,269.473
25,269.473
26,269.473
27,269.473
28,327.044
29,327.044
30,327.044
31,327.044
32,327.044
33,378.865
34,378.865
35,378.865
36,378.865
37,378.865
38,417.487
39,417.487
40,417.487
41,417.487
42,417.487
43,439.183
44,439.183
45,439.183
46,439.183
47,439.183
48,656.979
49,656.979
50,656.979
51,656.979
52,656.979
53,933.539
54,933.539
55,933.539
56,933.539
57,933.539
58,1090.052
59,1090.052
60,1090.052
61,1090.052
62,1090.052
63,1512.358
64,1512.358
65,1512.358
66,1512.358
67,1512.358
68,5545.874
69,5545.874
70,5545.874
71,5545.874
72,5545.874
73,8618.382
74,8618.382
75,8618.382
76,8618.382
77,8618.382
78,9146.831
79,9146.831
80,9146.831
81,9146.831
82,9146.831
83,9416.079
84,9416.079
85,9416.079
86,9416.079
87,9416.079
88,9416.433
89,9416.433
90,9416.433
91,9416.433
92,9416.433
93,9416.994
94,9416.994
95,9416.994
96,9416.994
97,9416.994
98,0.257
99,0.257
100,9416.994
