Percentage served,Time in ms
0,4.437
1,4.437
2,4.437
3,4.850
4,4.850
5,4.850
6,4.850
7,4.850
8,5.270
9,5.270
10,5.270
11,5.270
12,5.270
13,5.311
14,5.311
15,5.311
16,5.311
17,5.311
18,5.586
19,5.586
20,5.586
21,5.586
22,5.586
23,5.601
24,5.601
25,5.601
26,5.601
27,5.601
28,5.917
29,5.917
30,5.917
31,5.917
32,5.917
33,6.034
34,6.034
35,6.034
36,6.034
37,6.034
38,26.254
39,26.254
40,26.254
41,26.254
42,26.254
43,8118.097
44,8118.097
45,8118.097
46,8118.097
47,8118.097
48,18547.262
49,18547.262
50,18547.262
51,18547.262
52,18547.262
53,18547.579
54,18547.579
55,18547.579
56,18547.579
57,18547.579
58,18872.407
59,18872.407
60,18872.407
61,18872.407
62,18872.407
63,18872.856
64,18872.856
65,18872.856
66,18872.856
67,18872.856
68,19588.527
69,19588.527
70,19588.527
71,19588.527
72,19588.527
73,19588.769
74,19588.769
75,19588.769
76,19588.769
77,19588.769
78,19918.955
79,19918.955
80,19918.955
81,19918.955
82,19918.955
83,19919.849
84,19919.849
85,19919.849
86,19919.849
87,19919.849
88,19921.345
89,19921.345
90,19921.345
91,19921.345
92,19921.345
93,20194.540
94,20194.540
95,20194.540
96,20194.540
97,20194.540
98,0.257
99,0.257
100,20194.540
