starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:58:23 2026	1776929303	0	11	11	10
Thu Apr 23 12:58:24 2026	1776929304	0	15	15	14
Thu Apr 23 12:58:24 2026	1776929304	0	16	16	16
Thu Apr 23 12:58:24 2026	1776929304	0	16	16	16
Thu Apr 23 12:58:23 2026	1776929303	0	637	637	637
Thu Apr 23 12:58:23 2026	1776929303	0	639	639	639
Thu Apr 23 12:58:04 2026	1776929284	5	6049	6054	6046
Thu Apr 23 12:58:23 2026	1776929303	0	6515	6515	6514
Thu Apr 23 12:58:24 2026	1776929304	0	6842	6842	6842
Thu Apr 23 12:58:23 2026	1776929303	0	10994	10994	10993
Thu Apr 23 12:58:10 2026	1776929290	4	13600	13605	13600
Thu Apr 23 12:58:10 2026	1776929290	0	13605	13605	13604
Thu Apr 23 12:58:10 2026	1776929290	6	13603	13609	13603
Thu Apr 23 12:58:10 2026	1776929290	4	13606	13609	13606
Thu Apr 23 12:58:10 2026	1776929290	4	17536	17540	17536
Thu Apr 23 12:58:10 2026	1776929290	4	17536	17540	17536
Thu Apr 23 12:58:10 2026	1776929290	4	18134	18138	18134
Thu Apr 23 12:58:10 2026	1776929290	4	18135	18140	18135
Thu Apr 23 12:58:10 2026	1776929290	4	18136	18140	18136
Thu Apr 23 12:58:10 2026	1776929290	4	18470	18474	18469
