Percentage served,Time in ms
0,37.337
1,37.337
2,37.337
3,5264.995
4,5264.995
5,5264.995
6,5264.995
7,5264.995
8,6983.842
9,6983.842
10,6983.842
11,6983.842
12,6983.842
13,7929.902
14,7929.902
15,7929.902
16,7929.902
17,7929.902
18,9709.658
19,9709.658
20,9709.658
21,9709.658
22,9709.658
23,10461.343
24,10461.343
25,10461.343
26,10461.343
27,10461.343
28,10555.108
29,10555.108
30,10555.108
31,10555.108
32,10555.108
33,10649.698
34,10649.698
35,10649.698
36,10649.698
37,10649.698
38,10878.990
39,10878.990
40,10878.990
41,10878.990
42,10878.990
43,10953.201
44,10953.201
45,10953.201
46,10953.201
47,10953.201
48,11950.120
49,11950.120
50,11950.120
51,11950.120
52,11950.120
53,12068.362
54,12068.362
55,12068.362
56,12068.362
57,12068.362
58,12205.876
59,12205.876
60,12205.876
61,12205.876
62,12205.876
63,12530.363
64,12530.363
65,12530.363
66,12530.363
67,12530.363
68,14176.437
69,14176.437
70,14176.437
71,14176.437
72,14176.437
73,14324.725
74,14324.725
75,14324.725
76,14324.725
77,14324.725
78,15609.835
79,15609.835
80,15609.835
81,15609.835
82,15609.835
83,17223.618
84,17223.618
85,17223.618
86,17223.618
87,17223.618
88,17285.305
89,17285.305
90,17285.305
91,17285.305
92,17285.305
93,17313.643
94,17313.643
95,17313.643
96,17313.643
97,17313.643
98,0.257
99,0.257
100,17313.643
