Percentage served,Time in ms
0,4.330
1,4.330
2,4.330
3,4.661
4,4.661
5,4.661
6,4.661
7,4.661
8,5.887
9,5.887
10,5.887
11,5.887
12,5.887
13,6.602
14,6.602
15,6.602
16,6.602
17,6.602
18,8.073
19,8.073
20,8.073
21,8.073
22,8.073
23,11.276
24,11.276
25,11.276
26,11.276
27,11.276
28,22.238
29,22.238
30,22.238
31,22.238
32,22.238
33,4380.676
34,4380.676
35,4380.676
36,4380.676
37,4380.676
38,4913.667
39,4913.667
40,4913.667
41,4913.667
42,4913.667
43,8368.739
44,8368.739
45,8368.739
46,8368.739
47,8368.739
48,16643.417
49,16643.417
50,16643.417
51,16643.417
52,16643.417
53,16786.258
54,16786.258
55,16786.258
56,16786.258
57,16786.258
58,16845.124
59,16845.124
60,16845.124
61,16845.124
62,16845.124
63,17743.495
64,17743.495
65,17743.495
66,17743.495
67,17743.495
68,20622.261
69,20622.261
70,20622.261
71,20622.261
72,20622.261
73,21231.965
74,21231.965
75,21231.965
76,21231.965
77,21231.965
78,21485.817
79,21485.817
80,21485.817
81,21485.817
82,21485.817
83,21755.477
84,21755.477
85,21755.477
86,21755.477
87,21755.477
88,22066.499
89,22066.499
90,22066.499
91,22066.499
92,22066.499
93,22548.340
94,22548.340
95,22548.340
96,22548.340
97,22548.340
98,0.257
99,0.257
100,22548.340
