Percentage served,Time in ms
0,5.305
1,5.305
2,5.305
3,5.726
4,5.726
5,5.726
6,5.726
7,5.726
8,5.846
9,5.846
10,5.846
11,5.846
12,5.846
13,6.342
14,6.342
15,6.342
16,6.342
17,6.342
18,7.669
19,7.669
20,7.669
21,7.669
22,7.669
23,7.796
24,7.796
25,7.796
26,7.796
27,7.796
28,8.564
29,8.564
30,8.564
31,8.564
32,8.564
33,10.695
34,10.695
35,10.695
36,10.695
37,10.695
38,101.685
39,101.685
40,101.685
41,101.685
42,101.685
43,4226.174
44,4226.174
45,4226.174
46,4226.174
47,4226.174
48,41905.895
49,41905.895
50,41905.895
51,41905.895
52,41905.895
53,42417.686
54,42417.686
55,42417.686
56,42417.686
57,42417.686
58,42418.079
59,42418.079
60,42418.079
61,42418.079
62,42418.079
63,42418.241
64,42418.241
65,42418.241
66,42418.241
67,42418.241
68,42418.510
69,42418.510
70,42418.510
71,42418.510
72,42418.510
73,42930.126
74,42930.126
75,42930.126
76,42930.126
77,42930.126
78,42930.185
79,42930.185
80,42930.185
81,42930.185
82,42930.185
83,50098.402
84,50098.402
85,50098.402
86,50098.402
87,50098.402
88,50098.556
89,50098.556
90,50098.556
91,50098.556
92,50098.556
93,50098.833
94,50098.833
95,50098.833
96,50098.833
97,50098.833
98,0.257
99,0.257
100,50098.833
