Percentage served,Time in ms
0,3.002
1,5.349
2,5.679
3,5.847
4,5.992
5,6.166
6,6.315
7,6.465
8,6.597
9,6.673
10,6.744
11,6.818
12,6.913
13,6.988
14,7.075
15,7.222
16,7.277
17,7.417
18,7.511
19,7.627
20,7.703
21,7.788
22,7.899
23,8.028
24,8.152
25,8.301
26,8.421
27,8.523
28,8.749
29,8.918
30,9.175
31,9.469
32,9.828
33,10.441
34,11.178
35,12.484
36,15.199
37,19.544
38,33.056
39,38.792
40,42.806
41,44.801
42,48.365
43,51.115
44,53.455
45,55.821
46,57.024
47,57.932
48,59.523
49,61.144
50,62.740
51,65.359
52,69.119
53,72.700
54,75.329
55,78.157
56,78.874
57,81.001
58,86.431
59,92.077
60,99.710
61,101.240
62,102.340
63,109.140
64,118.549
65,131.819
66,141.190
67,156.445
68,183.186
69,251.937
70,281.672
71,410.511
72,629.491
73,686.884
74,861.357
75,889.268
76,893.254
77,973.654
78,991.880
79,1000.662
80,1017.155
81,1022.151
82,1023.677
83,1023.979
84,1024.358
85,1028.751
86,1034.411
87,1046.882
88,1052.912
89,1911.517
90,2609.094
91,2749.636
92,2803.928
93,2867.339
94,2957.989
95,2992.717
96,4912.726
97,4942.776
98,120109.691
99,120241.732
100,120549.281
