starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:23:43 2026	1776945223	0	7	7	7
Thu Apr 23 17:23:52 2026	1776945232	0	10	10	10
Thu Apr 23 17:23:44 2026	1776945224	0	10	10	10
Thu Apr 23 17:23:55 2026	1776945235	0	11	11	11
Thu Apr 23 17:23:43 2026	1776945223	0	12	12	11
Thu Apr 23 17:23:32 2026	1776945212	0	13	13	13
Thu Apr 23 17:23:44 2026	1776945224	0	14	14	14
Thu Apr 23 17:23:43 2026	1776945223	0	15	15	15
Thu Apr 23 17:23:23 2026	1776945203	0	15	15	15
Thu Apr 23 17:23:43 2026	1776945223	0	16	16	15
Thu Apr 23 17:23:45 2026	1776945225	0	16	16	16
Thu Apr 23 17:23:43 2026	1776945223	0	17	17	17
Thu Apr 23 17:23:27 2026	1776945207	0	17	17	17
Thu Apr 23 17:23:14 2026	1776945194	0	18	18	18
Thu Apr 23 17:23:25 2026	1776945205	0	22	22	22
Thu Apr 23 17:23:16 2026	1776945196	0	25	25	25
Thu Apr 23 17:23:32 2026	1776945212	0	44	44	44
Thu Apr 23 17:23:32 2026	1776945212	0	44	44	44
Thu Apr 23 17:23:16 2026	1776945196	0	50	50	50
Thu Apr 23 17:23:32 2026	1776945212	0	63	63	63
Thu Apr 23 17:23:14 2026	1776945194	0	65	65	65
Thu Apr 23 17:23:14 2026	1776945194	0	67	67	67
Thu Apr 23 17:23:08 2026	1776945188	0	72	72	72
Thu Apr 23 17:23:29 2026	1776945209	0	86	86	86
Thu Apr 23 17:23:44 2026	1776945224	0	87	87	87
Thu Apr 23 17:23:19 2026	1776945199	0	88	88	88
Thu Apr 23 17:23:29 2026	1776945209	0	89	89	89
Thu Apr 23 17:23:47 2026	1776945227	0	90	90	89
Thu Apr 23 17:23:42 2026	1776945222	0	90	90	90
Thu Apr 23 17:23:45 2026	1776945225	0	90	90	90
Thu Apr 23 17:23:53 2026	1776945233	0	91	91	90
Thu Apr 23 17:23:53 2026	1776945233	0	91	91	91
Thu Apr 23 17:23:46 2026	1776945226	0	92	92	92
Thu Apr 23 17:23:38 2026	1776945218	0	92	92	91
Thu Apr 23 17:23:41 2026	1776945221	0	92	92	92
Thu Apr 23 17:23:30 2026	1776945210	0	93	93	92
Thu Apr 23 17:23:51 2026	1776945231	0	95	95	94
Thu Apr 23 17:23:41 2026	1776945221	0	95	95	95
Thu Apr 23 17:23:35 2026	1776945215	0	95	95	95
Thu Apr 23 17:23:36 2026	1776945216	0	97	97	97
Thu Apr 23 17:23:19 2026	1776945199	0	99	99	99
