timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-23 15:27:21,0.0,1057.93,1966.88,53.79,7.98,861.84,0.0,0.0,13.34,24.44,54.6,0.0,0.0,66,7,0,51,0,0,0,0,44.3
2026-04-23 15:27:24,41.18,1058.57,1966.88,53.82,7.98,861.93,0.0,0.07,13.34,24.44,54.6,0.01,0.0,67,7,0,52,0,0,0,0,44.2
2026-04-23 15:27:28,30.74,1058.59,1966.88,53.82,7.99,861.9,0.0,0.04,13.34,24.44,54.6,0.0,0.0,67,7,0,52,0,0,0,0,44.2
2026-04-23 15:27:31,28.23,1058.5,1966.88,53.82,7.99,862.0,0.0,0.07,13.34,24.44,54.6,0.0,0.0,16,7,0,1,0,0,0,0,44.2
2026-04-23 15:27:34,26.46,1058.24,1966.88,53.8,8.0,861.9,0.0,0.04,13.34,24.44,54.6,0.0,0.0,16,7,0,1,0,0,0,0,44.2
2026-04-23 15:27:37,26.21,1058.27,1966.88,53.8,8.01,861.88,0.0,0.53,13.34,24.44,54.6,0.0,0.0,16,7,0,1,0,0,0,0,44.1
2026-04-23 15:27:41,25.31,1058.16,1966.88,53.8,8.01,861.97,0.0,0.0,13.34,24.44,54.6,0.0,0.0,16,7,0,1,0,0,0,0,44.1
2026-04-23 15:27:45,28.33,1058.15,1966.88,53.8,8.02,861.97,0.0,0.04,13.34,24.44,54.6,0.0,0.0,16,7,0,1,0,0,0,0,44.1
2026-04-23 15:27:49,28.79,1058.25,1966.88,53.8,8.02,861.87,0.0,0.98,13.34,24.44,54.6,0.0,0.0,14,5,0,1,0,0,0,0,44.1
2026-04-23 15:27:52,24.42,1058.14,1966.88,53.8,8.02,861.97,0.0,0.01,13.34,24.44,54.6,0.0,0.0,14,5,0,1,0,0,0,0,44.1
2026-04-23 15:27:55,27.44,1058.2,1966.88,53.8,8.03,861.91,0.0,0.05,13.34,24.44,54.6,0.0,0.0,14,5,0,1,0,0,0,0,44.1
2026-04-23 15:28:00,0.0,1058.19,1966.88,53.8,8.04,861.91,0.0,0.0,13.34,24.44,54.6,0.0,0.0,15,5,0,1,0,0,0,0,44.1
2026-04-23 15:28:04,32.14,1059.92,1966.88,53.89,8.05,861.95,0.0,0.71,13.34,24.44,54.6,0.3,0.08,919,738,4,168,0,10,0,0,100.0
2026-04-23 15:28:08,58.17,1055.66,1966.88,53.67,8.05,866.39,0.0,2.07,13.35,24.44,54.63,0.56,0.21,2280,317,0,1952,2,8,0,0,100.0
2026-04-23 15:28:11,27.78,1059.39,1966.88,53.86,8.05,866.33,0.0,0.1,13.35,24.44,54.63,0.0,0.0,2280,319,0,1953,0,8,0,0,100.0
2026-04-23 15:28:14,31.47,1059.3,1966.88,53.86,8.05,866.42,0.0,2.0,13.35,24.44,54.63,0.0,0.0,2280,319,0,1953,0,8,0,0,100.0
2026-04-23 15:28:17,30.53,1059.38,1966.88,53.86,8.06,866.34,0.0,0.05,13.35,24.44,54.63,0.0,0.0,2281,319,0,1953,0,8,0,0,100.0
2026-04-23 15:28:20,28.21,1059.32,1966.88,53.86,8.06,866.4,0.0,2.76,13.35,24.44,54.63,0.0,0.0,2281,319,0,1953,0,8,0,0,100.0
2026-04-23 15:28:22,32.63,1059.45,1966.88,53.86,8.07,866.3,0.0,0.24,13.35,24.44,54.63,0.07,0.07,1968,7,0,1952,0,0,0,0,44.1
2026-04-23 15:28:25,26.86,1059.35,1966.88,53.86,8.07,866.4,0.0,0.0,13.35,24.44,54.63,0.0,0.0,1967,6,0,1952,0,0,0,0,44.1
2026-04-23 15:28:28,29.44,1059.37,1966.88,53.86,8.08,866.37,0.0,0.04,13.35,24.44,54.63,0.0,0.0,1967,6,0,1952,0,0,0,0,44.0
2026-04-23 15:28:31,27.22,1059.45,1966.88,53.86,8.09,866.29,0.0,0.05,13.35,24.44,54.63,0.01,0.0,1968,7,0,1952,0,1,0,0,44.2
2026-04-23 15:28:34,35.93,1059.36,1966.88,53.86,8.09,866.39,0.0,0.0,13.35,24.44,54.63,0.03,0.01,2017,5,0,2003,0,0,0,0,44.3
2026-04-23 15:28:36,26.15,1059.41,1966.88,53.86,8.09,866.33,0.0,0.04,13.35,24.44,54.63,0.0,0.0,2016,5,0,2003,0,0,0,0,44.1
2026-04-23 15:28:40,25.98,1059.31,1966.88,53.86,8.09,866.42,0.0,0.03,13.35,24.44,54.63,0.0,0.0,2016,5,0,2003,0,0,0,0,44.1
2026-04-23 15:28:44,28.14,1059.34,1966.88,53.86,8.1,866.39,0.0,0.04,13.35,24.44,54.63,0.0,0.0,2016,5,0,2003,0,0,0,0,44.0
2026-04-23 15:28:47,24.72,1059.31,1966.88,53.86,8.11,866.3,0.0,0.04,13.35,24.44,54.63,0.0,0.0,2016,5,0,2003,0,0,0,0,44.0
