Percentage served,Time in ms
0,4.224
1,7.161
2,9.130
3,10.442
4,10.993
5,11.385
6,11.663
7,11.853
8,12.160
9,12.260
10,12.422
11,12.610
12,12.830
13,12.991
14,13.100
15,13.275
16,13.518
17,13.696
18,13.963
19,14.124
20,14.280
21,14.530
22,14.841
23,15.097
24,15.297
25,15.626
26,16.021
27,16.544
28,16.649
29,17.120
30,17.595
31,17.871
32,18.473
33,18.813
34,19.070
35,19.807
36,20.355
37,20.793
38,21.093
39,21.666
40,22.675
41,23.446
42,24.551
43,25.606
44,26.617
45,27.253
46,28.307
47,29.369
48,30.729
49,32.456
50,34.400
51,40.159
52,57.008
53,74.347
54,93.120
55,102.048
56,105.026
57,126.207
58,147.525
59,173.837
60,190.244
61,203.989
62,205.959
63,214.690
64,229.058
65,244.822
66,267.262
67,280.433
68,294.106
69,307.414
70,338.153
71,372.584
72,390.782
73,395.715
74,409.772
75,428.931
76,439.847
77,456.774
78,473.660
79,497.936
80,513.198
81,530.916
82,554.996
83,600.875
84,631.632
85,719.764
86,849.071
87,922.213
88,1061.028
89,1274.340
90,1351.459
91,2698.460
92,3539.815
93,4435.264
94,9039.745
95,9629.717
96,11250.456
97,20754.796
98,30922.983
99,48797.353
100,67259.806
