Percentage served,Time in ms
0,28.881
1,66.983
2,83.960
3,100.953
4,115.232
5,128.602
6,137.027
7,140.427
8,142.384
9,144.974
10,148.095
11,150.484
12,157.323
13,162.060
14,167.537
15,172.812
16,177.469
17,184.139
18,188.783
19,202.298
20,228.009
21,232.204
22,235.434
23,239.048
24,241.311
25,244.481
26,250.299
27,254.557
28,259.338
29,270.756
30,280.694
31,308.346
32,334.984
33,352.160
34,357.234
35,378.039
36,388.337
37,393.541
38,397.640
39,409.324
40,422.791
41,427.493
42,433.045
43,442.589
44,451.129
45,459.210
46,480.016
47,496.529
48,512.436
49,607.270
50,693.675
51,786.199
52,863.282
53,883.229
54,903.835
55,916.439
56,924.536
57,928.543
58,933.582
59,939.554
60,945.096
61,949.459
62,955.464
63,965.478
64,973.675
65,986.372
66,997.173
67,1011.748
68,1095.972
69,1176.318
70,1203.723
71,1243.381
72,1264.081
73,1271.691
74,1281.154
75,1326.532
76,1356.089
77,1416.495
78,1589.909
79,1926.986
80,2095.873
81,2135.461
82,2171.272
83,2189.199
84,2199.651
85,2213.796
86,2229.653
87,2242.112
88,2257.683
89,2315.567
90,2326.528
91,2398.348
92,2418.901
93,2434.307
94,2484.969
95,2496.752
96,2509.712
97,2524.714
98,2561.668
99,2576.470
100,121216.168
