Percentage served,Time in ms
0,3.943
1,4.534
2,4.574
3,4.683
4,4.828
5,4.834
6,4.850
7,4.851
8,4.871
9,4.915
10,4.944
11,4.944
12,4.955
13,4.960
14,4.969
15,4.983
16,4.995
17,5.071
18,5.072
19,5.112
20,5.127
21,5.145
22,5.187
23,5.198
24,5.213
25,5.254
26,5.277
27,5.326
28,5.362
29,5.403
30,5.409
31,5.462
32,5.544
33,5.558
34,5.565
35,5.603
36,5.642
37,5.872
38,5.938
39,5.944
40,5.961
41,6.042
42,6.048
43,6.050
44,6.061
45,6.333
46,6.440
47,6.633
48,6.729
49,7.014
50,7.117
51,37.915
52,74.553
53,79.891
54,93.349
55,102.645
56,102.942
57,105.269
58,108.770
59,121.957
60,147.511
61,161.033
62,187.057
63,196.715
64,203.916
65,204.688
66,204.818
67,205.009
68,205.021
69,205.069
70,205.098
71,205.589
72,208.913
73,209.325
74,213.856
75,239.411
76,270.223
77,276.917
78,294.650
79,303.574
80,306.548
81,306.756
82,306.881
83,306.985
84,306.997
85,307.002
86,307.091
87,307.177
88,319.359
89,344.842
90,396.569
91,409.298
92,415.416
93,512.806
94,614.173
95,635.884
96,676.017
97,703.494
98,707.524
99,1109.226
100,1109.226
