Percentage served,Time in ms
0,12.904
1,16.520
2,16.893
3,18.503
4,19.531
5,19.835
6,20.444
7,21.170
8,21.760
9,22.121
10,22.359
11,22.610
12,22.863
13,23.138
14,23.202
15,23.392
16,23.779
17,24.057
18,24.485
19,25.345
20,26.044
21,27.372
22,28.913
23,30.569
24,35.220
25,46.768
26,106.534
27,113.192
28,116.836
29,118.730
30,120.495
31,121.012
32,122.488
33,128.166
34,135.200
35,137.628
36,140.979
37,145.684
38,152.583
39,154.326
40,155.601
41,156.976
42,160.125
43,171.314
44,268.015
45,277.803
46,287.083
47,304.229
48,406.452
49,427.816
50,455.178
51,461.995
52,470.498
53,472.673
54,474.743
55,478.419
56,480.518
57,485.178
58,492.662
59,496.123
60,498.114
61,499.069
62,500.329
63,501.124
64,502.834
65,507.208
66,515.388
67,526.704
68,529.875
69,532.130
70,533.877
71,535.141
72,536.837
73,538.007
74,539.848
75,542.644
76,545.938
77,850.459
78,864.980
79,875.504
80,894.463
81,907.109
82,918.279
83,928.325
84,935.797
85,940.353
86,1183.482
87,1216.585
88,1231.585
89,1263.418
90,1286.277
91,1364.841
92,1384.747
93,1408.030
94,1431.378
95,1455.719
96,1480.335
97,1512.591
98,34825.975
99,35364.455
100,35430.637
