Percentage served,Time in ms
0,47.060
1,47.060
2,47.060
3,52.899
4,52.899
5,52.899
6,52.899
7,52.899
8,167.986
9,167.986
10,167.986
11,167.986
12,167.986
13,174.000
14,174.000
15,174.000
16,174.000
17,174.000
18,848.896
19,848.896
20,848.896
21,848.896
22,848.896
23,1204.796
24,1204.796
25,1204.796
26,1204.796
27,1204.796
28,1362.321
29,1362.321
30,1362.321
31,1362.321
32,1362.321
33,1464.692
34,1464.692
35,1464.692
36,1464.692
37,1464.692
38,1482.986
39,1482.986
40,1482.986
41,1482.986
42,1482.986
43,1567.769
44,1567.769
45,1567.769
46,1567.769
47,1567.769
48,1573.061
49,1573.061
50,1573.061
51,1573.061
52,1573.061
53,1663.064
54,1663.064
55,1663.064
56,1663.064
57,1663.064
58,1736.035
59,1736.035
60,1736.035
61,1736.035
62,1736.035
63,2518.574
64,2518.574
65,2518.574
66,2518.574
67,2518.574
68,2779.791
69,2779.791
70,2779.791
71,2779.791
72,2779.791
73,2802.635
74,2802.635
75,2802.635
76,2802.635
77,2802.635
78,3296.275
79,3296.275
80,3296.275
81,3296.275
82,3296.275
83,3472.750
84,3472.750
85,3472.750
86,3472.750
87,3472.750
88,57238.222
89,57238.222
90,57238.222
91,57238.222
92,57238.222
93,117027.103
94,117027.103
95,117027.103
96,117027.103
97,117027.103
98,0.257
99,0.257
100,117027.103
