starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:24:13 2026	1776927253	4	232	236	232
Thu Apr 23 12:24:13 2026	1776927253	0	242	242	242
Thu Apr 23 12:24:13 2026	1776927253	0	282	282	282
Thu Apr 23 12:24:13 2026	1776927253	0	361	361	361
Thu Apr 23 12:24:13 2026	1776927253	5	387	392	387
Thu Apr 23 12:24:14 2026	1776927254	0	406	406	406
Thu Apr 23 12:24:14 2026	1776927254	0	476	476	476
Thu Apr 23 12:24:13 2026	1776927253	0	1083	1083	1083
Thu Apr 23 12:24:13 2026	1776927253	4	1294	1298	1293
Thu Apr 23 12:24:13 2026	1776927253	0	1522	1522	1522
Thu Apr 23 12:24:14 2026	1776927254	0	1838	1838	1837
Thu Apr 23 12:24:14 2026	1776927254	0	2137	2137	2136
Thu Apr 23 12:24:14 2026	1776927254	0	2156	2156	2156
Thu Apr 23 12:24:13 2026	1776927253	3	2271	2274	2271
Thu Apr 23 12:24:05 2026	1776927245	58	7346	7405	7344
Thu Apr 23 12:24:15 2026	1776927255	0	120006	120006	476
Thu Apr 23 12:24:13 2026	1776927253	7	121593	121600	121593
Thu Apr 23 12:24:13 2026	1776927253	5	121597	121602	121597
Thu Apr 23 12:24:13 2026	1776927253	5	121597	121603	121597
Thu Apr 23 12:24:13 2026	1776927253	5	121599	121604	121598
