source_ip,percentage,requests_served,time_ms
192.168.100.10,0,47.060
192.168.100.10,1,47.060
192.168.100.10,2,47.060
192.168.100.10,3,52.899
192.168.100.10,4,52.899
192.168.100.10,5,52.899
192.168.100.10,6,52.899
192.168.100.10,7,52.899
192.168.100.10,8,167.986
192.168.100.10,9,167.986
192.168.100.10,10,167.986
192.168.100.10,11,167.986
192.168.100.10,12,167.986
192.168.100.10,13,174.000
192.168.100.10,14,174.000
192.168.100.10,15,174.000
192.168.100.10,16,174.000
192.168.100.10,17,174.000
192.168.100.10,18,848.896
192.168.100.10,19,848.896
192.168.100.10,20,848.896
192.168.100.10,21,848.896
192.168.100.10,22,848.896
192.168.100.10,23,1204.796
192.168.100.10,24,1204.796
192.168.100.10,25,1204.796
192.168.100.10,26,1204.796
192.168.100.10,27,1204.796
192.168.100.10,28,1362.321
192.168.100.10,29,1362.321
192.168.100.10,30,1362.321
192.168.100.10,31,1362.321
192.168.100.10,32,1362.321
192.168.100.10,33,1464.692
192.168.100.10,34,1464.692
192.168.100.10,35,1464.692
192.168.100.10,36,1464.692
192.168.100.10,37,1464.692
192.168.100.10,38,1482.986
192.168.100.10,39,1482.986
192.168.100.10,40,1482.986
192.168.100.10,41,1482.986
192.168.100.10,42,1482.986
192.168.100.10,43,1567.769
192.168.100.10,44,1567.769
192.168.100.10,45,1567.769
192.168.100.10,46,1567.769
192.168.100.10,47,1567.769
192.168.100.10,48,1573.061
192.168.100.10,49,1573.061
192.168.100.10,50,1573.061
192.168.100.10,51,1573.061
192.168.100.10,52,1573.061
192.168.100.10,53,1663.064
192.168.100.10,54,1663.064
192.168.100.10,55,1663.064
192.168.100.10,56,1663.064
192.168.100.10,57,1663.064
192.168.100.10,58,1736.035
192.168.100.10,59,1736.035
192.168.100.10,60,1736.035
192.168.100.10,61,1736.035
192.168.100.10,62,1736.035
192.168.100.10,63,2518.574
192.168.100.10,64,2518.574
192.168.100.10,65,2518.574
192.168.100.10,66,2518.574
192.168.100.10,67,2518.574
192.168.100.10,68,2779.791
192.168.100.10,69,2779.791
192.168.100.10,70,2779.791
192.168.100.10,71,2779.791
192.168.100.10,72,2779.791
192.168.100.10,73,2802.635
192.168.100.10,74,2802.635
192.168.100.10,75,2802.635
192.168.100.10,76,2802.635
192.168.100.10,77,2802.635
192.168.100.10,78,3296.275
192.168.100.10,79,3296.275
192.168.100.10,80,3296.275
192.168.100.10,81,3296.275
192.168.100.10,82,3296.275
192.168.100.10,83,3472.750
192.168.100.10,84,3472.750
192.168.100.10,85,3472.750
192.168.100.10,86,3472.750
192.168.100.10,87,3472.750
192.168.100.10,88,57238.222
192.168.100.10,89,57238.222
192.168.100.10,90,57238.222
192.168.100.10,91,57238.222
192.168.100.10,92,57238.222
192.168.100.10,93,117027.103
192.168.100.10,94,117027.103
192.168.100.10,95,117027.103
192.168.100.10,96,117027.103
192.168.100.10,97,117027.103
192.168.100.10,98,0.257
192.168.100.10,99,0.257
192.168.100.10,100,117027.103
192.168.100.11,0,74.251
192.168.100.11,1,74.251
192.168.100.11,2,74.251
192.168.100.11,3,227.585
192.168.100.11,4,227.585
192.168.100.11,5,227.585
192.168.100.11,6,227.585
192.168.100.11,7,227.585
192.168.100.11,8,304.005
192.168.100.11,9,304.005
192.168.100.11,10,304.005
192.168.100.11,11,304.005
192.168.100.11,12,304.005
192.168.100.11,13,354.148
192.168.100.11,14,354.148
192.168.100.11,15,354.148
192.168.100.11,16,354.148
192.168.100.11,17,354.148
192.168.100.11,18,405.116
192.168.100.11,19,405.116
192.168.100.11,20,405.116
192.168.100.11,21,405.116
192.168.100.11,22,405.116
192.168.100.11,23,657.201
192.168.100.11,24,657.201
192.168.100.11,25,657.201
192.168.100.11,26,657.201
192.168.100.11,27,657.201
192.168.100.11,28,1009.895
192.168.100.11,29,1009.895
192.168.100.11,30,1009.895
192.168.100.11,31,1009.895
192.168.100.11,32,1009.895
192.168.100.11,33,5729.965
192.168.100.11,34,5729.965
192.168.100.11,35,5729.965
192.168.100.11,36,5729.965
192.168.100.11,37,5729.965
192.168.100.11,38,7333.298
192.168.100.11,39,7333.298
192.168.100.11,40,7333.298
192.168.100.11,41,7333.298
192.168.100.11,42,7333.298
192.168.100.11,43,7716.637
192.168.100.11,44,7716.637
192.168.100.11,45,7716.637
192.168.100.11,46,7716.637
192.168.100.11,47,7716.637
192.168.100.11,48,7716.998
192.168.100.11,49,7716.998
192.168.100.11,50,7716.998
192.168.100.11,51,7716.998
192.168.100.11,52,7716.998
192.168.100.11,53,7717.378
