starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:25:59 2026	1776927359	0	203	203	202
Thu Apr 23 12:25:59 2026	1776927359	0	203	203	203
Thu Apr 23 12:25:56 2026	1776927356	0	204	204	203
Thu Apr 23 12:25:59 2026	1776927359	0	204	204	203
Thu Apr 23 12:25:59 2026	1776927359	0	204	204	203
Thu Apr 23 12:25:59 2026	1776927359	0	204	204	204
Thu Apr 23 12:25:59 2026	1776927359	0	205	205	205
Thu Apr 23 12:25:59 2026	1776927359	0	205	205	205
Thu Apr 23 12:25:59 2026	1776927359	0	213	213	213
Thu Apr 23 12:25:56 2026	1776927356	0	2967	2967	2967
Thu Apr 23 12:25:56 2026	1776927356	203	2969	3172	2969
Thu Apr 23 12:25:56 2026	1776927356	203	2970	3173	2970
Thu Apr 23 12:25:56 2026	1776927356	204	2970	3173	2969
Thu Apr 23 12:25:56 2026	1776927356	203	2970	3173	2970
Thu Apr 23 12:25:56 2026	1776927356	203	2970	3173	2969
Thu Apr 23 12:25:56 2026	1776927356	204	2970	3173	2970
Thu Apr 23 12:25:56 2026	1776927356	203	2970	3174	2970
Thu Apr 23 12:25:56 2026	1776927356	203	2970	3174	2970
Thu Apr 23 12:25:56 2026	1776927356	203	2971	3174	2971
Thu Apr 23 12:24:05 2026	1776927245	8	110735	110743	110732
