starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:24:09 2026	1776927249	0	15	15	14
Thu Apr 23 12:24:06 2026	1776927246	0	27	27	27
Thu Apr 23 12:24:06 2026	1776927246	6	215	220	214
Thu Apr 23 12:24:06 2026	1776927246	5	221	227	221
Thu Apr 23 12:24:06 2026	1776927246	6	221	227	221
Thu Apr 23 12:24:05 2026	1776927245	86	786	871	784
Thu Apr 23 12:24:08 2026	1776927248	0	1019	1019	1019
Thu Apr 23 12:24:06 2026	1776927246	0	2145	2145	2145
Thu Apr 23 12:24:06 2026	1776927246	0	2665	2665	2665
Thu Apr 23 12:24:06 2026	1776927246	6	2697	2702	2696
Thu Apr 23 12:24:06 2026	1776927246	6	2876	2881	2876
Thu Apr 23 12:24:06 2026	1776927246	6	2899	2904	2898
Thu Apr 23 12:24:06 2026	1776927246	5	3086	3091	3086
Thu Apr 23 12:24:06 2026	1776927246	6	3131	3136	3131
Thu Apr 23 12:24:06 2026	1776927246	0	3249	3249	3248
Thu Apr 23 12:24:06 2026	1776927246	6	3319	3325	3319
Thu Apr 23 12:24:06 2026	1776927246	0	63136	63136	63135
Thu Apr 23 12:24:09 2026	1776927249	0	64583	64583	64583
Thu Apr 23 12:25:09 2026	1776927309	0	124008	124008	63135
Thu Apr 23 12:25:13 2026	1776927313	0	124416	124416	64583
