starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:24:08 2026	1776927248	0	47	47	47
Thu Apr 23 12:24:06 2026	1776927246	0	53	53	53
Thu Apr 23 12:24:06 2026	1776927246	4	164	168	164
Thu Apr 23 12:24:06 2026	1776927246	6	168	174	168
Thu Apr 23 12:24:05 2026	1776927245	101	748	849	745
Thu Apr 23 12:24:06 2026	1776927246	4	1201	1205	1201
Thu Apr 23 12:24:08 2026	1776927248	0	1362	1362	570
Thu Apr 23 12:24:06 2026	1776927246	0	1465	1465	1465
Thu Apr 23 12:24:08 2026	1776927248	0	1483	1483	1483
Thu Apr 23 12:24:06 2026	1776927246	0	1568	1568	1567
Thu Apr 23 12:24:06 2026	1776927246	6	1567	1573	1567
Thu Apr 23 12:24:06 2026	1776927246	4	1659	1663	1659
Thu Apr 23 12:24:06 2026	1776927246	6	1730	1736	1730
Thu Apr 23 12:24:06 2026	1776927246	4	2514	2519	2514
Thu Apr 23 12:24:06 2026	1776927246	6	2774	2780	2774
Thu Apr 23 12:24:06 2026	1776927246	0	2803	2803	2802
Thu Apr 23 12:24:07 2026	1776927247	0	3296	3296	3295
Thu Apr 23 12:24:06 2026	1776927246	6	3467	3473	3467
Thu Apr 23 12:24:08 2026	1776927248	0	57238	57238	57238
Thu Apr 23 12:24:08 2026	1776927248	0	117027	117027	117027
