Percentage served,Time in ms
0,8.633
1,8.633
2,8.633
3,12.498
4,12.498
5,12.498
6,12.498
7,12.498
8,19.283
9,19.283
10,19.283
11,19.283
12,19.283
13,22.828
14,22.828
15,22.828
16,22.828
17,22.828
18,884.920
19,884.920
20,884.920
21,884.920
22,884.920
23,963.218
24,963.218
25,963.218
26,963.218
27,963.218
28,1122.931
29,1122.931
30,1122.931
31,1122.931
32,1122.931
33,2756.415
34,2756.415
35,2756.415
36,2756.415
37,2756.415
38,2831.253
39,2831.253
40,2831.253
41,2831.253
42,2831.253
43,2922.482
44,2922.482
45,2922.482
46,2922.482
47,2922.482
48,2965.516
49,2965.516
50,2965.516
51,2965.516
52,2965.516
53,3063.312
54,3063.312
55,3063.312
56,3063.312
57,3063.312
58,3310.089
59,3310.089
60,3310.089
61,3310.089
62,3310.089
63,3343.400
64,3343.400
65,3343.400
66,3343.400
67,3343.400
68,3360.080
69,3360.080
70,3360.080
71,3360.080
72,3360.080
73,3586.956
74,3586.956
75,3586.956
76,3586.956
77,3586.956
78,3624.029
79,3624.029
80,3624.029
81,3624.029
82,3624.029
83,54845.851
84,54845.851
85,54845.851
86,54845.851
87,54845.851
88,102663.003
89,102663.003
90,102663.003
91,102663.003
92,102663.003
93,120069.352
94,120069.352
95,120069.352
96,120069.352
97,120069.352
98,0.257
99,0.257
100,120069.352
