Percentage served,Time in ms
0,3.182
1,3.249
2,3.528
3,3.600
4,3.647
5,3.687
6,3.690
7,3.772
8,3.784
9,3.790
10,3.808
11,3.812
12,3.819
13,3.829
14,3.845
15,3.847
16,3.852
17,3.901
18,3.929
19,3.963
20,3.963
21,3.965
22,4.070
23,4.082
24,4.092
25,4.111
26,4.156
27,4.195
28,4.218
29,4.242
30,4.269
31,4.271
32,4.322
33,4.326
34,4.334
35,4.375
36,4.390
37,4.436
38,4.441
39,4.502
40,4.515
41,4.561
42,4.583
43,4.594
44,4.644
45,4.669
46,4.707
47,4.752
48,4.759
49,4.811
50,4.825
51,4.861
52,4.872
53,5.008
54,5.033
55,5.049
56,5.082
57,5.086
58,5.134
59,5.247
60,5.271
61,5.294
62,5.299
63,5.381
64,5.479
65,5.557
66,5.558
67,5.638
68,5.723
69,5.796
70,5.807
71,5.892
72,5.955
73,5.997
74,6.083
75,6.212
76,6.739
77,6.754
78,6.759
79,6.853
80,7.076
81,7.604
82,7.811
83,7.933
84,8.406
85,9.023
86,12.026
87,102.103
88,152.746
89,191.458
90,204.172
91,205.137
92,206.685
93,272.447
94,296.117
95,306.893
96,308.033
97,607.593
98,2703.032
99,19774.559
100,19774.559
