starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 16:56:10 2026	1776943570	0	3	3	0
Thu Apr 23 16:56:09 2026	1776943569	0	4	4	0
Thu Apr 23 16:56:10 2026	1776943570	0	4	4	0
Thu Apr 23 16:56:09 2026	1776943569	0	4	4	0
Thu Apr 23 16:56:09 2026	1776943569	2	3	4	0
Thu Apr 23 16:56:09 2026	1776943569	2	2	5	0
Thu Apr 23 16:56:10 2026	1776943570	0	5	5	0
Thu Apr 23 16:56:09 2026	1776943569	3	2	5	0
Thu Apr 23 16:56:09 2026	1776943569	2	3	5	0
Thu Apr 23 16:56:09 2026	1776943569	2	3	5	0
Thu Apr 23 16:56:09 2026	1776943569	2	3	5	0
Thu Apr 23 16:56:09 2026	1776943569	2	3	5	0
Thu Apr 23 16:56:09 2026	1776943569	0	5	5	0
Thu Apr 23 16:56:09 2026	1776943569	0	5	5	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	5	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	5	0
Thu Apr 23 16:56:09 2026	1776943569	0	5	5	0
Thu Apr 23 16:55:07 2026	1776943507	0	5	5	0
Thu Apr 23 16:56:09 2026	1776943569	2	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	2	3	6	0
Thu Apr 23 16:56:10 2026	1776943570	0	6	6	0
Thu Apr 23 16:56:09 2026	1776943569	2	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	0	6	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:10 2026	1776943570	3	3	6	0
Thu Apr 23 16:56:10 2026	1776943570	2	4	6	0
Thu Apr 23 16:56:09 2026	1776943569	0	6	6	0
Thu Apr 23 16:56:10 2026	1776943570	3	3	6	0
Thu Apr 23 16:56:10 2026	1776943570	3	4	6	0
Thu Apr 23 16:56:10 2026	1776943570	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	3	6	0
Thu Apr 23 16:56:10 2026	1776943570	3	3	6	0
Thu Apr 23 16:56:09 2026	1776943569	2	4	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	4	6	0
Thu Apr 23 16:56:10 2026	1776943570	2	4	6	0
Thu Apr 23 16:56:10 2026	1776943570	3	4	6	0
Thu Apr 23 16:56:09 2026	1776943569	3	4	6	0
Thu Apr 23 16:56:09 2026	1776943569	4	3	6	0
Thu Apr 23 16:56:10 2026	1776943570	2	4	6	0
Thu Apr 23 16:56:10 2026	1776943570	2	4	6	0
Thu Apr 23 16:56:10 2026	1776943570	3	4	7	0
Thu Apr 23 16:56:10 2026	1776943570	3	4	7	0
Thu Apr 23 16:56:10 2026	1776943570	3	4	7	0
Thu Apr 23 16:56:09 2026	1776943569	3	4	7	0
Thu Apr 23 16:56:10 2026	1776943570	3	4	7	0
Thu Apr 23 16:56:09 2026	1776943569	3	4	7	0
Thu Apr 23 16:56:09 2026	1776943569	2	5	7	0
Thu Apr 23 16:56:09 2026	1776943569	4	3	7	0
Thu Apr 23 16:56:09 2026	1776943569	4	3	7	0
Thu Apr 23 16:56:10 2026	1776943570	2	4	7	0
