starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 10:29:09 2026	1776920349	0	10	10	9
Thu Apr 23 10:25:05 2026	1776920105	0	11	11	10
Thu Apr 23 10:29:22 2026	1776920362	0	12	12	11
Thu Apr 23 10:29:31 2026	1776920371	5	7	12	0
Thu Apr 23 10:29:09 2026	1776920349	0	13	13	12
Thu Apr 23 10:29:31 2026	1776920371	7	6	13	0
Thu Apr 23 10:29:25 2026	1776920365	0	13	13	13
Thu Apr 23 10:29:31 2026	1776920371	7	8	14	0
Thu Apr 23 10:29:31 2026	1776920371	8	7	14	0
Thu Apr 23 10:29:25 2026	1776920365	0	15	15	15
Thu Apr 23 10:29:31 2026	1776920371	7	7	15	0
Thu Apr 23 10:29:31 2026	1776920371	7	8	15	0
Thu Apr 23 10:29:31 2026	1776920371	8	8	16	0
Thu Apr 23 10:29:31 2026	1776920371	6	10	16	0
Thu Apr 23 10:25:05 2026	1776920105	0	16	16	16
Thu Apr 23 10:29:31 2026	1776920371	10	6	16	0
Thu Apr 23 10:29:31 2026	1776920371	14	12	27	0
Thu Apr 23 10:29:25 2026	1776920365	0	75	75	75
Thu Apr 23 10:29:22 2026	1776920362	0	90	90	89
Thu Apr 23 10:25:03 2026	1776920103	0	102	102	102
Thu Apr 23 10:29:25 2026	1776920365	0	102	102	101
Thu Apr 23 10:25:04 2026	1776920104	0	102	102	101
Thu Apr 23 10:25:07 2026	1776920107	0	102	102	102
Thu Apr 23 10:25:04 2026	1776920104	0	103	103	103
Thu Apr 23 10:25:08 2026	1776920108	0	103	103	103
Thu Apr 23 10:29:10 2026	1776920350	0	141	141	141
Thu Apr 23 10:25:07 2026	1776920107	0	152	152	152
Thu Apr 23 10:29:10 2026	1776920350	0	166	166	165
Thu Apr 23 10:29:10 2026	1776920350	0	204	204	203
Thu Apr 23 10:29:11 2026	1776920351	0	204	204	203
Thu Apr 23 10:29:25 2026	1776920365	0	204	204	203
Thu Apr 23 10:29:09 2026	1776920349	0	204	204	203
Thu Apr 23 10:29:28 2026	1776920368	0	204	204	0
Thu Apr 23 10:29:27 2026	1776920367	0	204	204	204
Thu Apr 23 10:29:11 2026	1776920351	0	204	204	204
Thu Apr 23 10:29:23 2026	1776920363	0	205	205	204
Thu Apr 23 10:29:27 2026	1776920367	0	205	205	204
Thu Apr 23 10:29:12 2026	1776920352	0	205	205	204
