Percentage served,Time in ms
0,3.794
1,4.254
2,4.451
3,4.513
4,4.541
5,4.674
6,4.678
7,4.896
8,4.922
9,4.998
10,5.072
11,5.221
12,5.502
13,5.755
14,6.042
15,6.603
16,6.686
17,6.696
18,7.176
19,7.880
20,7.967
21,8.307
22,8.436
23,8.563
24,9.448
25,9.917
26,10.041
27,10.217
28,10.345
29,10.889
30,11.977
31,11.984
32,12.580
33,12.880
34,13.382
35,14.959
36,16.805
37,16.909
38,16.916
39,17.078
40,17.148
41,17.167
42,17.419
43,17.757
44,17.835
45,18.277
46,19.391
47,19.494
48,19.748
49,19.898
50,21.584
51,22.972
52,23.404
53,23.424
54,24.065
55,24.192
56,24.360
57,25.019
58,25.571
59,26.016
60,27.520
61,28.333
62,29.650
63,31.808
64,34.335
65,34.935
66,35.027
67,44.814
68,44.911
69,45.024
70,48.969
71,51.328
72,52.278
73,53.210
74,53.868
75,54.295
76,58.722
77,59.708
78,61.078
79,62.242
80,63.827
81,63.937
82,66.854
83,74.191
84,77.824
85,87.775
86,91.677
87,101.106
88,101.704
89,102.207
90,102.442
91,102.458
92,102.497
93,102.666
94,102.904
95,111.240
96,118.370
97,306.542
98,344.609
99,427.500
100,427.500
