Percentage served,Time in ms
0,4.601
1,5.086
2,6.809
3,7.124
4,7.791
5,7.815
6,7.893
7,8.139
8,10.897
9,26.657
10,34.130
11,47.826
12,55.988
13,66.867
14,71.981
15,76.960
16,79.423
17,93.366
18,95.470
19,96.490
20,100.389
21,101.019
22,101.047
23,101.800
24,101.879
25,102.019
26,102.074
27,102.084
28,102.143
29,102.145
30,102.154
31,102.166
32,102.192
33,102.208
34,102.220
35,102.222
36,102.236
37,102.275
38,102.276
39,102.290
40,102.309
41,102.313
42,102.361
43,102.363
44,102.426
45,102.461
46,102.494
47,102.496
48,102.523
49,102.532
50,102.565
51,102.588
52,102.596
53,102.601
54,102.669
55,102.705
56,102.721
57,102.737
58,102.807
59,102.830
60,102.845
61,102.847
62,102.866
63,104.234
64,105.858
65,107.225
66,108.114
67,109.627
68,111.146
69,120.902
70,136.404
71,144.542
72,147.673
73,148.870
74,159.405
75,171.280
76,179.508
77,179.917
78,181.413
79,198.741
80,204.409
81,204.629
82,205.073
83,205.162
84,205.462
85,301.994
86,307.654
87,327.203
88,511.360
89,614.717
90,830.906
91,950.925
92,1432.924
93,1447.218
94,1997.695
95,2713.551
96,8868.063
97,48125.603
98,90443.538
99,120204.971
100,120204.971
