Percentage served,Time in ms
0,4.856
1,10.571
2,11.567
3,11.965
4,12.686
5,12.926
6,13.250
7,13.466
8,13.806
9,13.955
10,14.429
11,14.705
12,15.139
13,15.475
14,15.749
15,16.063
16,16.294
17,16.617
18,16.878
19,17.117
20,17.631
21,17.869
22,18.171
23,18.502
24,18.812
25,19.046
26,19.348
27,19.774
28,20.137
29,20.504
30,20.852
31,21.157
32,21.650
33,22.095
34,22.547
35,23.004
36,23.521
37,24.118
38,24.630
39,25.193
40,25.488
41,26.602
42,27.216
43,27.973
44,28.905
45,30.115
46,31.996
47,33.838
48,39.978
49,51.904
50,1811.960
51,2511.220
52,2986.802
53,3232.083
54,3593.843
55,3910.229
56,4025.846
57,4596.801
58,4856.835
59,5187.779
60,5501.448
61,5757.432
62,5985.728
63,6926.338
64,8276.179
65,9718.453
66,11253.848
67,12393.625
68,13821.095
69,15248.403
70,16682.469
71,17905.803
72,19034.386
73,20458.737
74,21694.093
75,22531.529
76,23739.953
77,25079.616
78,26396.657
79,27832.584
80,29474.064
81,30598.483
82,32440.529
83,33666.081
84,35411.004
85,36840.673
86,39297.613
87,41359.486
88,43187.780
89,44840.150
90,46970.622
91,49853.989
92,52905.433
93,55981.210
94,58746.678
95,62547.107
96,65515.850
97,68073.270
98,70619.693
99,74209.325
100,81164.330
