starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 11:39:22 2026	1776924562	0	924	924	923
Thu Apr 23 11:39:16 2026	1776924556	5	2194	2199	2194
Thu Apr 23 11:39:16 2026	1776924556	5	2626	2631	2626
Thu Apr 23 11:39:19 2026	1776924559	0	2742	2742	2741
Thu Apr 23 11:39:21 2026	1776924561	0	3231	3231	3231
Thu Apr 23 11:39:16 2026	1776924556	6	3567	3573	3567
Thu Apr 23 11:39:16 2026	1776924556	6	3573	3579	3573
Thu Apr 23 11:39:16 2026	1776924556	6	3952	3958	3952
Thu Apr 23 11:39:20 2026	1776924560	0	4013	4013	4013
Thu Apr 23 11:39:16 2026	1776924556	6	4115	4121	4114
Thu Apr 23 11:39:16 2026	1776924556	6	4190	4195	4190
Thu Apr 23 11:39:18 2026	1776924558	0	4301	4301	4299
Thu Apr 23 11:39:19 2026	1776924559	0	4374	4374	4374
Thu Apr 23 11:39:19 2026	1776924559	0	4426	4426	4426
Thu Apr 23 11:39:16 2026	1776924556	0	4674	4674	4674
Thu Apr 23 11:39:16 2026	1776924556	5	6288	6293	6288
Thu Apr 23 11:39:16 2026	1776924556	5	6685	6691	6685
Thu Apr 23 11:39:09 2026	1776924549	8	7118	7126	7116
Thu Apr 23 11:39:20 2026	1776924560	0	63310	63310	63310
Thu Apr 23 11:39:23 2026	1776924563	0	175015	175015	6685
