Percentage served,Time in ms
0,5.585
1,5.585
2,5.585
3,7.267
4,7.267
5,7.267
6,7.267
7,7.267
8,8.419
9,8.419
10,8.419
11,8.419
12,8.419
13,10.351
14,10.351
15,10.351
16,10.351
17,10.351
18,13.261
19,13.261
20,13.261
21,13.261
22,13.261
23,13.280
24,13.280
25,13.280
26,13.280
27,13.280
28,13.290
29,13.290
30,13.290
31,13.290
32,13.290
33,13.363
34,13.363
35,13.363
36,13.363
37,13.363
38,13.553
39,13.553
40,13.553
41,13.553
42,13.553
43,14.401
44,14.401
45,14.401
46,14.401
47,14.401
48,14.466
49,14.466
50,14.466
51,14.466
52,14.466
53,14.848
54,14.848
55,14.848
56,14.848
57,14.848
58,14.947
59,14.947
60,14.947
61,14.947
62,14.947
63,15.061
64,15.061
65,15.061
66,15.061
67,15.061
68,15.090
69,15.090
70,15.090
71,15.090
72,15.090
73,15.092
74,15.092
75,15.092
76,15.092
77,15.092
78,15.236
79,15.236
80,15.236
81,15.236
82,15.236
83,18.315
84,18.315
85,18.315
86,18.315
87,18.315
88,20.322
89,20.322
90,20.322
91,20.322
92,20.322
93,82283.210
94,82283.210
95,82283.210
96,82283.210
97,82283.210
98,0.257
99,0.257
100,82283.210
