Percentage served,Time in ms
0,5.859
1,5.859
2,5.859
3,6.282
4,6.282
5,6.282
6,6.282
7,6.282
8,6.522
9,6.522
10,6.522
11,6.522
12,6.522
13,6.703
14,6.703
15,6.703
16,6.703
17,6.703
18,6.985
19,6.985
20,6.985
21,6.985
22,6.985
23,7.072
24,7.072
25,7.072
26,7.072
27,7.072
28,7.827
29,7.827
30,7.827
31,7.827
32,7.827
33,8.696
34,8.696
35,8.696
36,8.696
37,8.696
38,8.751
39,8.751
40,8.751
41,8.751
42,8.751
43,29.087
44,29.087
45,29.087
46,29.087
47,29.087
48,56801.358
49,56801.358
50,56801.358
51,56801.358
52,56801.358
53,56801.365
54,56801.365
55,56801.365
56,56801.365
57,56801.365
58,56801.438
59,56801.438
60,56801.438
61,56801.438
62,56801.438
63,56801.602
64,56801.602
65,56801.602
66,56801.602
67,56801.602
68,56901.322
69,56901.322
70,56901.322
71,56901.322
72,56901.322
73,57824.453
74,57824.453
75,57824.453
76,57824.453
77,57824.453
78,57824.481
79,57824.481
80,57824.481
81,57824.481
82,57824.481
83,57824.538
84,57824.538
85,57824.538
86,57824.538
87,57824.538
88,61921.699
89,61921.699
90,61921.699
91,61921.699
92,61921.699
93,63282.941
94,63282.941
95,63282.941
96,63282.941
97,63282.941
98,0.257
99,0.257
100,63282.941
