Percentage served,Time in ms
0,2002.587
1,2002.587
2,2002.587
3,2267.656
4,2267.656
5,2267.656
6,2267.656
7,2267.656
8,2442.654
9,2442.654
10,2442.654
11,2442.654
12,2442.654
13,2502.329
14,2502.329
15,2502.329
16,2502.329
17,2502.329
18,2643.137
19,2643.137
20,2643.137
21,2643.137
22,2643.137
23,2718.498
24,2718.498
25,2718.498
26,2718.498
27,2718.498
28,2726.568
29,2726.568
30,2726.568
31,2726.568
32,2726.568
33,2739.038
34,2739.038
35,2739.038
36,2739.038
37,2739.038
38,3131.289
39,3131.289
40,3131.289
41,3131.289
42,3131.289
43,3929.624
44,3929.624
45,3929.624
46,3929.624
47,3929.624
48,3996.219
49,3996.219
50,3996.219
51,3996.219
52,3996.219
53,4146.982
54,4146.982
55,4146.982
56,4146.982
57,4146.982
58,4385.348
59,4385.348
60,4385.348
61,4385.348
62,4385.348
63,4580.889
64,4580.889
65,4580.889
66,4580.889
67,4580.889
68,4606.847
69,4606.847
70,4606.847
71,4606.847
72,4606.847
73,4639.154
74,4639.154
75,4639.154
76,4639.154
77,4639.154
78,5169.038
79,5169.038
80,5169.038
81,5169.038
82,5169.038
83,5420.267
84,5420.267
85,5420.267
86,5420.267
87,5420.267
88,6034.529
89,6034.529
90,6034.529
91,6034.529
92,6034.529
93,18209.414
94,18209.414
95,18209.414
96,18209.414
97,18209.414
98,0.257
99,0.257
100,18209.414
