Percentage served,Time in ms
0,5.887
1,5.887
2,5.887
3,7.066
4,7.066
5,7.066
6,7.066
7,7.066
8,7.557
9,7.557
10,7.557
11,7.557
12,7.557
13,7.639
14,7.639
15,7.639
16,7.639
17,7.639
18,7.772
19,7.772
20,7.772
21,7.772
22,7.772
23,8.246
24,8.246
25,8.246
26,8.246
27,8.246
28,8.434
29,8.434
30,8.434
31,8.434
32,8.434
33,8.537
34,8.537
35,8.537
36,8.537
37,8.537
38,10.432
39,10.432
40,10.432
41,10.432
42,10.432
43,1050.826
44,1050.826
45,1050.826
46,1050.826
47,1050.826
48,1051.624
49,1051.624
50,1051.624
51,1051.624
52,1051.624
53,1051.783
54,1051.783
55,1051.783
56,1051.783
57,1051.783
58,1052.353
59,1052.353
60,1052.353
61,1052.353
62,1052.353
63,1052.951
64,1052.951
65,1052.951
66,1052.951
67,1052.951
68,1053.739
69,1053.739
70,1053.739
71,1053.739
72,1053.739
73,1055.890
74,1055.890
75,1055.890
76,1055.890
77,1055.890
78,1055.950
79,1055.950
80,1055.950
81,1055.950
82,1055.950
83,1056.008
84,1056.008
85,1056.008
86,1056.008
87,1056.008
88,2984.233
89,2984.233
90,2984.233
91,2984.233
92,2984.233
93,74734.450
94,74734.450
95,74734.450
96,74734.450
97,74734.450
98,0.257
99,0.257
100,74734.450
