starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:02:08 2026	1776925928	0	5	5	5
Thu Apr 23 12:02:08 2026	1776925928	0	5	5	5
Thu Apr 23 12:02:08 2026	1776925928	0	9	9	9
Thu Apr 23 12:02:08 2026	1776925928	0	10	10	10
Thu Apr 23 12:02:08 2026	1776925928	0	67	67	67
Thu Apr 23 12:02:04 2026	1776925924	43	710	752	708
Thu Apr 23 12:02:07 2026	1776925927	0	1509	1509	1509
Thu Apr 23 12:02:04 2026	1776925924	8	2475	2484	2475
Thu Apr 23 12:02:04 2026	1776925924	8	2491	2499	2491
Thu Apr 23 12:02:04 2026	1776925924	9	2777	2785	2777
Thu Apr 23 12:02:04 2026	1776925924	8	3130	3138	3130
Thu Apr 23 12:02:04 2026	1776925924	8	3551	3559	3551
Thu Apr 23 12:02:04 2026	1776925924	8	3664	3672	3664
Thu Apr 23 12:02:04 2026	1776925924	8	3724	3731	3724
Thu Apr 23 12:02:04 2026	1776925924	8	3801	3809	3801
Thu Apr 23 12:02:07 2026	1776925927	0	58370	58370	58370
Thu Apr 23 12:02:04 2026	1776925924	8	64303	64311	64303
Thu Apr 23 12:03:06 2026	1776925986	0	103455	103455	58370
Thu Apr 23 12:02:04 2026	1776925924	0	108643	108643	108643
Thu Apr 23 12:02:07 2026	1776925927	0	114358	114358	114358
