Percentage served,Time in ms
0,359.353
1,359.353
2,359.353
3,366.837
4,366.837
5,366.837
6,366.837
7,366.837
8,370.467
9,370.467
10,370.467
11,370.467
12,370.467
13,382.452
14,382.452
15,382.452
16,382.452
17,382.452
18,386.470
19,386.470
20,386.470
21,386.470
22,386.470
23,416.375
24,416.375
25,416.375
26,416.375
27,416.375
28,427.078
29,427.078
30,427.078
31,427.078
32,427.078
33,457.114
34,457.114
35,457.114
36,457.114
37,457.114
38,1071.337
39,1071.337
40,1071.337
41,1071.337
42,1071.337
43,1072.441
44,1072.441
45,1072.441
46,1072.441
47,1072.441
48,1072.622
49,1072.622
50,1072.622
51,1072.622
52,1072.622
53,1077.025
54,1077.025
55,1077.025
56,1077.025
57,1077.025
58,1080.184
59,1080.184
60,1080.184
61,1080.184
62,1080.184
63,1080.873
64,1080.873
65,1080.873
66,1080.873
67,1080.873
68,1606.644
69,1606.644
70,1606.644
71,1606.644
72,1606.644
73,3256.946
74,3256.946
75,3256.946
76,3256.946
77,3256.946
78,3977.496
79,3977.496
80,3977.496
81,3977.496
82,3977.496
83,6869.743
84,6869.743
85,6869.743
86,6869.743
87,6869.743
88,8124.723
89,8124.723
90,8124.723
91,8124.723
92,8124.723
93,57410.440
94,57410.440
95,57410.440
96,57410.440
97,57410.440
98,0.257
99,0.257
100,57410.440
