starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:02:06 2026	1776925926	0	29	29	29
Thu Apr 23 12:02:06 2026	1776925926	0	121	121	121
Thu Apr 23 12:02:06 2026	1776925926	4	118	122	118
Thu Apr 23 12:02:06 2026	1776925926	3	139	143	139
Thu Apr 23 12:02:06 2026	1776925926	3	141	144	141
Thu Apr 23 12:02:06 2026	1776925926	0	1066	1066	1066
Thu Apr 23 12:02:06 2026	1776925926	3	1360	1363	1360
Thu Apr 23 12:02:06 2026	1776925926	0	1467	1467	1467
Thu Apr 23 12:02:07 2026	1776925927	0	1564	1564	1564
Thu Apr 23 12:02:04 2026	1776925924	17	2134	2152	2133
Thu Apr 23 12:02:06 2026	1776925926	4	2713	2717	2713
Thu Apr 23 12:02:06 2026	1776925926	3	2777	2780	2777
Thu Apr 23 12:02:06 2026	1776925926	3	2800	2803	2800
Thu Apr 23 12:02:06 2026	1776925926	4	2855	2859	2855
Thu Apr 23 12:02:06 2026	1776925926	4	3139	3144	3139
Thu Apr 23 12:02:09 2026	1776925929	0	40154	40154	40154
Thu Apr 23 12:02:07 2026	1776925927	0	55627	55627	55627
Thu Apr 23 12:02:07 2026	1776925927	0	56600	56600	56396
Thu Apr 23 12:02:06 2026	1776925926	0	56867	56867	56867
Thu Apr 23 12:02:06 2026	1776925926	0	58382	58382	58382
