Percentage served,Time in ms
0,204.283
1,204.283
2,204.283
3,304.578
4,304.578
5,304.578
6,304.578
7,304.578
8,306.473
9,306.473
10,306.473
11,306.473
12,306.473
13,306.681
14,306.681
15,306.681
16,306.681
17,306.681
18,306.777
19,306.777
20,306.777
21,306.777
22,306.777
23,306.918
24,306.918
25,306.918
26,306.918
27,306.918
28,307.035
29,307.035
30,307.035
31,307.035
32,307.035
33,307.170
34,307.170
35,307.170
36,307.170
37,307.170
38,307.377
39,307.377
40,307.377
41,307.377
42,307.377
43,307.506
44,307.506
45,307.506
46,307.506
47,307.506
48,307.797
49,307.797
50,307.797
51,307.797
52,307.797
53,308.795
54,308.795
55,308.795
56,308.795
57,308.795
58,309.119
59,309.119
60,309.119
61,309.119
62,309.119
63,309.424
64,309.424
65,309.424
66,309.424
67,309.424
68,309.451
69,309.451
70,309.451
71,309.451
72,309.451
73,309.738
74,309.738
75,309.738
76,309.738
77,309.738
78,310.009
79,310.009
80,310.009
81,310.009
82,310.009
83,310.121
84,310.121
85,310.121
86,310.121
87,310.121
88,310.588
89,310.588
90,310.588
91,310.588
92,310.588
93,46886.570
94,46886.570
95,46886.570
96,46886.570
97,46886.570
98,0.257
99,0.257
100,46886.570
