starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:02:13 2026	1776925933	0	328	328	328
Thu Apr 23 12:02:13 2026	1776925933	0	354	354	354
Thu Apr 23 12:02:12 2026	1776925932	0	381	381	381
Thu Apr 23 12:02:12 2026	1776925932	4	400	405	400
Thu Apr 23 12:02:12 2026	1776925932	0	414	414	414
Thu Apr 23 12:02:12 2026	1776925932	0	447	447	447
Thu Apr 23 12:02:12 2026	1776925932	5	504	509	504
Thu Apr 23 12:02:12 2026	1776925932	4	505	509	504
Thu Apr 23 12:02:12 2026	1776925932	0	516	516	516
Thu Apr 23 12:02:12 2026	1776925932	4	518	523	518
Thu Apr 23 12:02:13 2026	1776925933	0	952	952	0
Thu Apr 23 12:02:12 2026	1776925932	5	1022	1026	1022
Thu Apr 23 12:02:12 2026	1776925932	0	1535	1535	1535
Thu Apr 23 12:02:12 2026	1776925932	0	1557	1557	1557
Thu Apr 23 12:02:13 2026	1776925933	0	4198	4198	3423
Thu Apr 23 12:02:04 2026	1776925924	16	8174	8190	8172
Thu Apr 23 12:02:12 2026	1776925932	4	41053	41057	41053
Thu Apr 23 12:02:12 2026	1776925932	5	42075	42080	42075
Thu Apr 23 12:02:12 2026	1776925932	4	53978	53983	53978
Thu Apr 23 12:02:12 2026	1776925932	4	54266	54270	54266
