Percentage served,Time in ms
0,20.380
1,20.380
2,20.380
3,22.124
4,22.124
5,22.124
6,22.124
7,22.124
8,41.117
9,41.117
10,41.117
11,41.117
12,41.117
13,41.629
14,41.629
15,41.629
16,41.629
17,41.629
18,41.649
19,41.649
20,41.649
21,41.649
22,41.649
23,120.649
24,120.649
25,120.649
26,120.649
27,120.649
28,1418.876
29,1418.876
30,1418.876
31,1418.876
32,1418.876
33,1628.716
34,1628.716
35,1628.716
36,1628.716
37,1628.716
38,1642.273
39,1642.273
40,1642.273
41,1642.273
42,1642.273
43,1757.044
44,1757.044
45,1757.044
46,1757.044
47,1757.044
48,1894.191
49,1894.191
50,1894.191
51,1894.191
52,1894.191
53,1985.174
54,1985.174
55,1985.174
56,1985.174
57,1985.174
58,1991.274
59,1991.274
60,1991.274
61,1991.274
62,1991.274
63,2028.431
64,2028.431
65,2028.431
66,2028.431
67,2028.431
68,2553.283
69,2553.283
70,2553.283
71,2553.283
72,2553.283
73,2575.825
74,2575.825
75,2575.825
76,2575.825
77,2575.825
78,2915.337
79,2915.337
80,2915.337
81,2915.337
82,2915.337
83,2949.206
84,2949.206
85,2949.206
86,2949.206
87,2949.206
88,3099.515
89,3099.515
90,3099.515
91,3099.515
92,3099.515
93,102252.916
94,102252.916
95,102252.916
96,102252.916
97,102252.916
98,0.257
99,0.257
100,102252.916
