Percentage served,Time in ms
0,2.326
1,3.973
2,4.053
3,4.116
4,4.127
5,4.141
6,4.181
7,4.189
8,4.210
9,4.272
10,4.317
11,4.341
12,4.478
13,4.490
14,4.527
15,4.542
16,4.565
17,4.632
18,4.643
19,4.666
20,4.733
21,4.748
22,4.767
23,4.782
24,4.782
25,4.856
26,4.918
27,4.924
28,4.944
29,4.976
30,5.118
31,5.147
32,5.164
33,5.182
34,5.222
35,5.259
36,5.290
37,5.339
38,5.364
39,5.398
40,5.459
41,5.492
42,5.501
43,5.503
44,5.641
45,5.733
46,5.958
47,6.470
48,6.840
49,6.873
50,12.042
51,12.046
52,12.249
53,12.748
54,12.840
55,13.037
56,13.038
57,13.255
58,14.234
59,14.749
60,14.814
61,14.905
62,15.321
63,15.829
64,16.023
65,16.135
66,19.956
67,43.445
68,58.972
69,76.258
70,85.813
71,86.573
72,87.583
73,88.715
74,100.067
75,100.473
76,100.862
77,101.223
78,101.545
79,101.592
80,102.053
81,102.150
82,102.180
83,102.431
84,102.521
85,102.588
86,102.669
87,103.105
88,103.439
89,104.040
90,104.199
91,116.437
92,117.585
93,122.518
94,135.793
95,206.281
96,406.740
97,716.365
98,2253.977
99,17390.069
100,17390.069
