Percentage served,Time in ms
0,6.944
1,18.063
2,18.701
3,21.337
4,22.458
5,23.176
6,23.726
7,24.197
8,24.390
9,24.946
10,25.143
11,25.377
12,25.557
13,25.786
14,25.995
15,26.286
16,26.533
17,26.729
18,27.074
19,27.353
20,27.527
21,27.746
22,28.039
23,28.322
24,28.452
25,28.597
26,28.813
27,29.126
28,29.291
29,29.737
30,29.933
31,30.066
32,30.234
33,30.461
34,30.626
35,30.931
36,31.114
37,31.725
38,31.971
39,32.436
40,32.935
41,33.545
42,33.898
43,34.158
44,34.649
45,35.708
46,35.932
47,37.135
48,38.078
49,39.699
50,41.246
51,43.913
52,46.475
53,48.062
54,52.129
55,53.511
56,54.550
57,55.751
58,57.278
59,58.866
60,59.975
61,62.738
62,63.820
63,64.919
64,66.447
65,67.637
66,68.447
67,69.196
68,70.041
69,70.796
70,71.698
71,72.286
72,72.915
73,73.407
74,73.826
75,74.422
76,74.897
77,75.469
78,76.314
79,76.943
80,77.381
81,77.967
82,78.254
83,78.902
84,79.458
85,79.931
86,80.600
87,81.543
88,82.260
89,83.099
90,84.151
91,84.885
92,86.063
93,87.110
94,88.948
95,95.295
96,101.824
97,104.965
98,318.302
99,4919.103
100,35446.942
