Percentage served,Time in ms
0,5.885
1,14.837
2,29.285
3,38.200
4,44.730
5,49.535
6,55.646
7,60.197
8,62.756
9,65.330
10,69.194
11,72.646
12,75.638
13,77.893
14,80.532
15,84.027
16,87.139
17,89.528
18,92.782
19,96.393
20,100.164
21,101.888
22,103.100
23,106.247
24,110.898
25,113.509
26,117.496
27,122.331
28,129.466
29,135.252
30,143.449
31,155.396
32,167.834
33,175.409
34,184.051
35,194.935
36,200.995
37,205.775
38,215.004
39,227.354
40,242.246
41,259.529
42,278.317
43,297.801
44,309.486
45,335.545
46,361.123
47,382.754
48,408.023
49,422.993
50,500.530
51,511.941
52,556.156
53,613.789
54,615.138
55,702.150
56,978.506
57,1361.828
58,1437.510
59,1456.440
60,1668.985
61,1706.863
62,1743.638
63,1792.765
64,1853.620
65,1895.501
66,1978.485
67,2019.151
68,2067.828
69,2157.898
70,2220.737
71,2250.603
72,2285.402
73,2357.633
74,26010.322
75,44462.097
76,61830.497
77,81710.642
78,94505.214
79,116170.107
80,120163.231
81,120172.613
82,120191.243
83,120200.528
84,120224.661
85,120253.987
86,120305.769
87,120316.873
88,120326.051
89,120357.540
90,120378.905
91,120393.687
92,120406.262
93,120451.707
94,120822.130
95,121333.783
96,121335.035
97,121336.944
98,121338.325
99,121440.634
100,121442.423
