Percentage served,Time in ms
0,6.730
1,6.730
2,6.730
3,35.783
4,35.783
5,35.783
6,35.783
7,35.783
8,132.193
9,132.193
10,132.193
11,132.193
12,132.193
13,146.168
14,146.168
15,146.168
16,146.168
17,146.168
18,8064.354
19,8064.354
20,8064.354
21,8064.354
22,8064.354
23,13411.745
24,13411.745
25,13411.745
26,13411.745
27,13411.745
28,14575.716
29,14575.716
30,14575.716
31,14575.716
32,14575.716
33,15081.674
34,15081.674
35,15081.674
36,15081.674
37,15081.674
38,15493.973
39,15493.973
40,15493.973
41,15493.973
42,15493.973
43,17267.820
44,17267.820
45,17267.820
46,17267.820
47,17267.820
48,17308.588
49,17308.588
50,17308.588
51,17308.588
52,17308.588
53,17774.308
54,17774.308
55,17774.308
56,17774.308
57,17774.308
58,18645.974
59,18645.974
60,18645.974
61,18645.974
62,18645.974
63,19501.384
64,19501.384
65,19501.384
66,19501.384
67,19501.384
68,22340.826
69,22340.826
70,22340.826
71,22340.826
72,22340.826
73,23864.049
74,23864.049
75,23864.049
76,23864.049
77,23864.049
78,24032.159
79,24032.159
80,24032.159
81,24032.159
82,24032.159
83,24330.331
84,24330.331
85,24330.331
86,24330.331
87,24330.331
88,26525.972
89,26525.972
90,26525.972
91,26525.972
92,26525.972
93,64326.176
94,64326.176
95,64326.176
96,64326.176
97,64326.176
98,0.257
99,0.257
100,64326.176
