starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:28:18 2026	1776945498	0	34	34	0
Thu Apr 23 17:28:18 2026	1776945498	0	128	128	0
Thu Apr 23 17:28:19 2026	1776945499	0	287	287	0
Thu Apr 23 17:28:04 2026	1776945484	13	6198	6211	6197
Thu Apr 23 17:28:10 2026	1776945490	0	7596	7596	7596
Thu Apr 23 17:28:10 2026	1776945490	4	7932	7936	7932
Thu Apr 23 17:28:10 2026	1776945490	4	8234	8238	8234
Thu Apr 23 17:28:10 2026	1776945490	4	8585	8589	8585
Thu Apr 23 17:28:10 2026	1776945490	4	8705	8710	8705
Thu Apr 23 17:28:10 2026	1776945490	4	9424	9428	9424
Thu Apr 23 17:28:10 2026	1776945490	4	9511	9515	9511
Thu Apr 23 17:28:10 2026	1776945490	4	9939	9943	9939
Thu Apr 23 17:28:10 2026	1776945490	4	10435	10439	10435
Thu Apr 23 17:28:10 2026	1776945490	4	11639	11643	11639
Thu Apr 23 17:28:19 2026	1776945499	3	17064	17067	17064
Thu Apr 23 17:28:19 2026	1776945499	3	22443	22445	22443
Thu Apr 23 17:28:17 2026	1776945497	0	23384	23384	23384
Thu Apr 23 17:28:18 2026	1776945498	0	25256	25256	25256
Thu Apr 23 17:28:19 2026	1776945499	0	43723	43723	43723
Thu Apr 23 17:28:18 2026	1776945498	2	44673	44675	44673
