Percentage served,Time in ms
0,256.499
1,256.499
2,256.499
3,5993.814
4,5993.814
5,5993.814
6,5993.814
7,5993.814
8,21984.518
9,21984.518
10,21984.518
11,21984.518
12,21984.518
13,24900.998
14,24900.998
15,24900.998
16,24900.998
17,24900.998
18,25216.238
19,25216.238
20,25216.238
21,25216.238
22,25216.238
23,25374.567
24,25374.567
25,25374.567
26,25374.567
27,25374.567
28,25472.356
29,25472.356
30,25472.356
31,25472.356
32,25472.356
33,26184.620
34,26184.620
35,26184.620
36,26184.620
37,26184.620
38,27182.096
39,27182.096
40,27182.096
41,27182.096
42,27182.096
43,27404.494
44,27404.494
45,27404.494
46,27404.494
47,27404.494
48,27465.907
49,27465.907
50,27465.907
51,27465.907
52,27465.907
53,27467.269
54,27467.269
55,27467.269
56,27467.269
57,27467.269
58,27661.550
59,27661.550
60,27661.550
61,27661.550
62,27661.550
63,27661.703
64,27661.703
65,27661.703
66,27661.703
67,27661.703
68,27986.247
69,27986.247
70,27986.247
71,27986.247
72,27986.247
73,28747.008
74,28747.008
75,28747.008
76,28747.008
77,28747.008
78,31501.812
79,31501.812
80,31501.812
81,31501.812
82,31501.812
83,37609.427
84,37609.427
85,37609.427
86,37609.427
87,37609.427
88,47904.400
89,47904.400
90,47904.400
91,47904.400
92,47904.400
93,47911.808
94,47911.808
95,47911.808
96,47911.808
97,47911.808
98,0.257
99,0.257
100,47911.808
