starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:28:27 2026	1776945507	0	42	42	0
Thu Apr 23 17:28:10 2026	1776945490	0	57	57	0
Thu Apr 23 17:28:25 2026	1776945505	0	322	322	0
Thu Apr 23 17:28:04 2026	1776945484	10	6449	6459	6448
Thu Apr 23 17:28:10 2026	1776945490	2	14558	14560	14558
Thu Apr 23 17:28:10 2026	1776945490	4	15631	15635	15631
Thu Apr 23 17:28:27 2026	1776945507	2	15750	15752	15750
Thu Apr 23 17:28:10 2026	1776945490	3	16192	16195	16192
Thu Apr 23 17:28:10 2026	1776945490	3	16498	16501	16498
Thu Apr 23 17:28:10 2026	1776945490	3	16540	16543	16540
Thu Apr 23 17:28:10 2026	1776945490	2	16971	16974	16971
Thu Apr 23 17:28:10 2026	1776945490	3	17764	17767	17764
Thu Apr 23 17:28:10 2026	1776945490	3	17858	17861	17858
Thu Apr 23 17:28:10 2026	1776945490	4	18498	18502	18498
Thu Apr 23 17:28:27 2026	1776945507	0	18965	18965	18965
Thu Apr 23 17:28:10 2026	1776945490	4	19259	19263	19259
Thu Apr 23 17:28:27 2026	1776945507	0	19427	19427	19426
Thu Apr 23 17:28:25 2026	1776945505	3	19736	19738	19736
Thu Apr 23 17:28:26 2026	1776945506	0	20775	20775	20775
Thu Apr 23 17:28:26 2026	1776945506	0	65332	65332	65332
