Percentage served,Time in ms
0,167.388
1,167.388
2,167.388
3,474.605
4,474.605
5,474.605
6,474.605
7,474.605
8,9058.810
9,9058.810
10,9058.810
11,9058.810
12,9058.810
13,9150.000
14,9150.000
15,9150.000
16,9150.000
17,9150.000
18,9417.269
19,9417.269
20,9417.269
21,9417.269
22,9417.269
23,11862.568
24,11862.568
25,11862.568
26,11862.568
27,11862.568
28,14913.678
29,14913.678
30,14913.678
31,14913.678
32,14913.678
33,16567.284
34,16567.284
35,16567.284
36,16567.284
37,16567.284
38,17024.072
39,17024.072
40,17024.072
41,17024.072
42,17024.072
43,17759.364
44,17759.364
45,17759.364
46,17759.364
47,17759.364
48,17886.786
49,17886.786
50,17886.786
51,17886.786
52,17886.786
53,18364.236
54,18364.236
55,18364.236
56,18364.236
57,18364.236
58,18389.974
59,18389.974
60,18389.974
61,18389.974
62,18389.974
63,18955.116
64,18955.116
65,18955.116
66,18955.116
67,18955.116
68,19963.380
69,19963.380
70,19963.380
71,19963.380
72,19963.380
73,20131.631
74,20131.631
75,20131.631
76,20131.631
77,20131.631
78,20878.229
79,20878.229
80,20878.229
81,20878.229
82,20878.229
83,21170.287
84,21170.287
85,21170.287
86,21170.287
87,21170.287
88,21217.680
89,21217.680
90,21217.680
91,21217.680
92,21217.680
93,83845.477
94,83845.477
95,83845.477
96,83845.477
97,83845.477
98,0.257
99,0.257
100,83845.477
