starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:28:11 2026	1776945491	0	22	22	0
Thu Apr 23 17:28:27 2026	1776945507	0	44	44	0
Thu Apr 23 17:28:29 2026	1776945509	0	258	258	0
Thu Apr 23 17:28:04 2026	1776945484	10	7785	7795	7784
Thu Apr 23 17:28:29 2026	1776945509	3	10572	10575	10572
Thu Apr 23 17:28:30 2026	1776945510	0	10971	10971	10971
Thu Apr 23 17:28:27 2026	1776945507	3	11466	11469	11466
Thu Apr 23 17:28:11 2026	1776945491	4	15275	15279	15275
Thu Apr 23 17:28:11 2026	1776945491	4	15873	15877	15873
Thu Apr 23 17:28:11 2026	1776945491	4	16405	16409	16405
Thu Apr 23 17:28:11 2026	1776945491	2	17086	17088	17086
Thu Apr 23 17:28:11 2026	1776945491	3	18157	18161	18157
Thu Apr 23 17:28:11 2026	1776945491	4	18476	18479	18476
Thu Apr 23 17:28:11 2026	1776945491	3	18659	18662	18659
Thu Apr 23 17:28:11 2026	1776945491	4	19015	19019	19015
Thu Apr 23 17:28:11 2026	1776945491	4	20370	20374	20370
Thu Apr 23 17:28:11 2026	1776945491	4	21292	21296	21292
Thu Apr 23 17:28:28 2026	1776945508	0	22044	22044	22044
Thu Apr 23 17:28:30 2026	1776945510	0	61470	61470	61470
Thu Apr 23 17:28:27 2026	1776945507	0	63929	63929	63929
