starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:28:16 2026	1776945496	0	156	156	0
Thu Apr 23 17:28:04 2026	1776945484	11	5875	5887	5874
Thu Apr 23 17:28:09 2026	1776945489	4	5907	5912	5907
Thu Apr 23 17:28:09 2026	1776945489	4	6626	6630	6626
Thu Apr 23 17:28:09 2026	1776945489	4	6779	6783	6779
Thu Apr 23 17:28:09 2026	1776945489	4	7027	7031	7027
Thu Apr 23 17:28:09 2026	1776945489	4	7379	7383	7379
Thu Apr 23 17:28:09 2026	1776945489	4	8118	8122	8118
Thu Apr 23 17:28:09 2026	1776945489	4	8315	8319	8315
Thu Apr 23 17:28:09 2026	1776945489	0	14919	14919	14919
Thu Apr 23 17:28:15 2026	1776945495	0	16312	16312	16312
Thu Apr 23 17:28:16 2026	1776945496	3	17957	17960	17957
Thu Apr 23 17:28:16 2026	1776945496	0	18682	18682	18682
Thu Apr 23 17:28:24 2026	1776945504	0	22027	22027	22027
Thu Apr 23 17:28:17 2026	1776945497	0	22818	22818	22818
Thu Apr 23 17:28:18 2026	1776945498	0	35516	35516	35516
Thu Apr 23 17:28:17 2026	1776945497	0	36367	36367	36367
Thu Apr 23 17:28:18 2026	1776945498	0	44643	44643	44643
Thu Apr 23 17:28:09 2026	1776945489	3	45909	45912	45909
Thu Apr 23 17:28:09 2026	1776945489	4	46109	46113	46109
