Percentage served,Time in ms
0,162.120
1,162.120
2,162.120
3,184.868
4,184.868
5,184.868
6,184.868
7,184.868
8,227.359
9,227.359
10,227.359
11,227.359
12,227.359
13,313.473
14,313.473
15,313.473
16,313.473
17,313.473
18,6038.634
19,6038.634
20,6038.634
21,6038.634
22,6038.634
23,14341.191
24,14341.191
25,14341.191
26,14341.191
27,14341.191
28,14561.668
29,14561.668
30,14561.668
31,14561.668
32,14561.668
33,16171.832
34,16171.832
35,16171.832
36,16171.832
37,16171.832
38,19428.736
39,19428.736
40,19428.736
41,19428.736
42,19428.736
43,20134.288
44,20134.288
45,20134.288
46,20134.288
47,20134.288
48,20674.559
49,20674.559
50,20674.559
51,20674.559
52,20674.559
53,20876.028
54,20876.028
55,20876.028
56,20876.028
57,20876.028
58,34082.113
59,34082.113
60,34082.113
61,34082.113
62,34082.113
63,34400.032
64,34400.032
65,34400.032
66,34400.032
67,34400.032
68,37478.060
69,37478.060
70,37478.060
71,37478.060
72,37478.060
73,46258.190
74,46258.190
75,46258.190
76,46258.190
77,46258.190
78,46360.430
79,46360.430
80,46360.430
81,46360.430
82,46360.430
83,46463.467
84,46463.467
85,46463.467
86,46463.467
87,46463.467
88,46667.513
89,46667.513
90,46667.513
91,46667.513
92,46667.513
93,46770.154
94,46770.154
95,46770.154
96,46770.154
97,46770.154
98,0.257
99,0.257
100,46770.154
