Percentage served,Time in ms
0,4.672
1,10.422
2,11.535
3,12.772
4,13.562
5,14.234
6,15.586
7,16.992
8,17.941
9,18.813
10,21.081
11,22.905
12,25.997
13,30.764
14,67.603
15,97.594
16,115.100
17,138.995
18,143.842
19,165.449
20,201.094
21,230.924
22,247.993
23,249.965
24,255.417
25,289.173
26,310.004
27,324.629
28,344.570
29,361.781
30,376.422
31,388.035
32,389.796
33,405.340
34,422.456
35,447.976
36,483.931
37,518.968
38,569.713
39,609.421
40,649.697
41,689.014
42,720.286
43,746.173
44,802.140
45,839.017
46,881.532
47,918.685
48,939.011
49,986.289
50,1014.872
51,1055.332
52,1190.874
53,1297.882
54,1311.171
55,1396.279
56,1496.992
57,1605.205
58,1625.015
59,1688.061
60,1818.226
61,2031.172
62,2274.690
63,2616.929
64,3027.050
65,3995.188
66,4527.175
67,5998.653
68,7455.763
69,8474.263
70,9499.787
71,11636.073
72,12531.614
73,13471.719
74,14453.164
75,15174.803
76,16335.496
77,17547.346
78,22014.711
79,23930.536
80,24218.470
81,24421.381
82,24762.027
83,24979.370
84,25162.060
85,25280.641
86,25338.923
87,25521.278
88,25813.369
89,26011.018
90,26053.510
91,26623.901
92,26722.862
93,27267.779
94,29146.751
95,38243.448
96,41663.178
97,48418.787
98,53973.143
99,63307.276
100,80067.257
