Percentage served,Time in ms
0,3.114
1,3.434
2,3.450
3,3.521
4,3.665
5,3.691
6,3.727
7,3.860
8,3.873
9,3.904
10,4.057
11,4.195
12,4.200
13,4.334
14,4.433
15,4.436
16,4.507
17,4.533
18,4.581
19,4.626
20,4.646
21,4.647
22,4.661
23,4.691
24,4.759
25,4.796
26,4.817
27,4.823
28,4.904
29,4.930
30,4.930
31,4.936
32,4.960
33,4.980
34,4.999
35,5.067
36,5.097
37,5.098
38,5.118
39,5.124
40,5.183
41,5.230
42,5.304
43,5.506
44,5.520
45,5.575
46,5.595
47,5.626
48,5.627
49,5.632
50,5.693
51,5.718
52,5.755
53,5.798
54,5.893
55,5.900
56,5.922
57,6.033
58,6.126
59,6.152
60,6.221
61,6.224
62,6.423
63,6.491
64,6.535
65,6.641
66,6.645
67,6.647
68,6.733
69,6.782
70,6.896
71,6.932
72,6.961
73,7.059
74,7.205
75,7.240
76,7.368
77,7.407
78,7.526
79,7.555
80,7.659
81,7.817
82,8.036
83,8.084
84,8.396
85,8.563
86,8.673
87,8.683
88,8.815
89,9.210
90,10.455
91,10.715
92,10.719
93,11.424
94,11.943
95,12.413
96,12.559
97,13.271
98,13.354
99,2487.356
100,2487.356
