Percentage served,Time in ms
0,4.443
1,8.076
2,8.519
3,9.128
4,9.320
5,9.417
6,9.538
7,9.681
8,9.859
9,10.052
10,10.275
11,10.531
12,10.752
13,10.899
14,11.126
15,11.298
16,11.484
17,11.724
18,11.914
19,12.129
20,12.445
21,12.579
22,12.763
23,12.900
24,13.014
25,13.193
26,13.316
27,13.527
28,13.710
29,13.918
30,14.043
31,14.221
32,14.443
33,14.710
34,14.864
35,15.278
36,15.515
37,15.982
38,16.343
39,16.910
40,17.542
41,17.845
42,18.551
43,18.938
44,19.795
45,20.851
46,21.573
47,22.496
48,24.362
49,27.402
50,95.502
51,98.495
52,102.239
53,103.264
54,151.549
55,184.581
56,204.609
57,205.025
58,307.016
59,409.722
60,512.970
61,624.787
62,736.098
63,819.121
64,920.032
65,922.268
66,1023.671
67,1117.560
68,1131.838
69,1228.819
70,1329.180
71,1331.636
72,1432.890
73,1535.744
74,1644.144
75,1821.877
76,1946.729
77,2149.110
78,2260.823
79,2679.638
80,3164.728
81,4299.604
82,5219.903
83,5938.114
84,6549.286
85,7063.374
86,7312.680
87,7987.124
88,8600.463
89,9414.096
90,11335.944
91,12486.459
92,13208.920
93,15354.283
94,19252.039
95,21606.808
96,25101.087
97,27380.182
98,31003.686
99,33168.663
100,37107.809
