starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	0	4	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	4	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	3	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	3	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	3	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	3	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	3	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	3	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	3	5	0
Thu Apr 23 10:45:35 2026	1776921335	0	5	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	2	3	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	5	0
Thu Apr 23 10:45:41 2026	1776921341	3	2	6	0
Thu Apr 23 10:45:41 2026	1776921341	2	3	6	0
Thu Apr 23 10:45:41 2026	1776921341	3	3	6	0
Thu Apr 23 10:45:41 2026	1776921341	3	3	6	0
Thu Apr 23 10:45:41 2026	1776921341	4	2	6	0
Thu Apr 23 10:45:41 2026	1776921341	3	4	6	0
Thu Apr 23 10:45:41 2026	1776921341	3	4	6	0
Thu Apr 23 10:45:41 2026	1776921341	4	2	7	0
Thu Apr 23 10:45:41 2026	1776921341	2	5	7	0
Thu Apr 23 10:45:41 2026	1776921341	3	5	8	0
Thu Apr 23 10:45:40 2026	1776921340	0	12	12	10
Thu Apr 23 10:45:35 2026	1776921335	0	13	13	12
Thu Apr 23 10:45:36 2026	1776921336	0	17	17	16
Thu Apr 23 10:45:36 2026	1776921336	0	17	17	16
Thu Apr 23 10:45:37 2026	1776921337	0	21	21	19
Thu Apr 23 10:45:36 2026	1776921336	0	21	21	20
Thu Apr 23 10:45:37 2026	1776921337	0	21	21	21
Thu Apr 23 10:45:36 2026	1776921336	0	22	22	20
Thu Apr 23 10:45:41 2026	1776921341	20	8	28	0
Thu Apr 23 10:45:37 2026	1776921337	0	34	34	33
Thu Apr 23 10:45:37 2026	1776921337	0	36	36	35
Thu Apr 23 10:45:35 2026	1776921335	3	36	39	36
Thu Apr 23 10:45:35 2026	1776921335	0	46	46	45
Thu Apr 23 10:45:41 2026	1776921341	60	7	66	0
Thu Apr 23 10:45:35 2026	1776921335	0	67	67	66
Thu Apr 23 10:45:36 2026	1776921336	0	83	83	82
Thu Apr 23 10:45:06 2026	1776921306	0	85	85	0
