Percentage served,Time in ms
0,8.287
1,17.138
2,19.309
3,21.259
4,22.218
5,23.746
6,24.842
7,26.118
8,26.595
9,27.311
10,28.249
11,29.253
12,29.851
13,30.384
14,30.789
15,31.427
16,32.110
17,32.798
18,33.321
19,33.611
20,34.010
21,34.372
22,34.844
23,35.329
24,35.828
25,36.172
26,36.792
27,37.199
28,37.560
29,37.895
30,38.545
31,39.105
32,39.776
33,40.370
34,41.020
35,41.649
36,42.102
37,42.739
38,43.667
39,44.414
40,45.656
41,46.563
42,47.612
43,49.341
44,50.254
45,51.661
46,54.279
47,56.720
48,57.930
49,60.363
50,64.287
51,67.694
52,70.001
53,74.266
54,81.981
55,95.158
56,105.137
57,110.500
58,115.968
59,119.202
60,128.560
61,139.363
62,143.603
63,149.376
64,153.750
65,156.661
66,159.782
67,162.316
68,165.630
69,167.321
70,169.546
71,171.718
72,173.464
73,175.493
74,177.217
75,178.868
76,180.509
77,182.510
78,183.484
79,185.298
80,188.156
81,189.802
82,192.296
83,196.183
84,199.597
85,202.849
86,206.666
87,210.649
88,214.426
89,217.107
90,219.400
91,221.750
92,223.787
93,226.552
94,229.589
95,234.665
96,241.874
97,262.993
98,317.459
99,426.391
100,7620.565
