Percentage served,Time in ms
0,6.199
1,15.583
2,17.762
3,19.681
4,23.798
5,28.579
6,46.117
7,56.356
8,82.532
9,103.098
10,108.240
11,124.345
12,129.598
13,150.525
14,151.817
15,155.409
16,160.707
17,164.548
18,168.017
19,175.134
20,186.351
21,190.576
22,193.907
23,196.640
24,200.287
25,202.927
26,205.824
27,208.867
28,212.942
29,214.413
30,217.460
31,218.571
32,220.983
33,227.101
34,231.519
35,242.263
36,246.532
37,256.782
38,267.505
39,271.616
40,275.833
41,279.701
42,295.396
43,306.073
44,316.767
45,331.683
46,341.017
47,347.928
48,425.533
49,475.903
50,824.680
51,953.099
52,979.759
53,998.106
54,1018.270
55,1045.658
56,1148.142
57,1270.980
58,1428.567
59,1579.339
60,1648.879
61,1837.876
62,1882.052
63,1931.575
64,1952.754
65,1978.133
66,2239.233
67,2283.918
68,2448.635
69,2557.608
70,2680.795
71,2788.515
72,2952.402
73,3134.030
74,3317.288
75,3552.679
76,3641.950
77,3692.069
78,3785.550
79,3930.339
80,4052.603
81,4139.934
82,4234.174
83,4446.391
84,4983.337
85,5245.048
86,6140.649
87,6214.502
88,6245.955
89,6257.283
90,6976.178
91,7152.306
92,7260.515
93,7268.315
94,7992.117
95,8084.959
96,8116.866
97,8144.436
98,10303.924
99,15151.178
100,26617.854
