0,-0.4500,26.5
3,-0.4500,26.4
5,-0.4500,26.0
8,-0.4500,26.4
11,-0.4500,26.4
13,-0.4500,26.2
16,-0.4500,26.4
18,-0.4500,26.5
21,-0.4500,26.4
23,-0.4500,26.4
26,-0.4500,26.4
28,-0.4500,26.3
31,-0.4500,26.4
34,-0.4500,26.2
36,-0.4500,26.1
39,-0.4500,26.4
41,-0.4500,26.3
44,-0.4500,26.3
46,-0.4500,26.4
49,-0.4500,26.1
51,-0.4500,26.3
53,-0.4500,26.4
56,-0.4500,95.2
58,-0.4500,100.0
61,-0.4500,69.4
64,-0.4500,90.2
66,-0.4500,92.5
69,-0.4500,100.0
71,-0.4500,100.0
74,-0.4500,90.5
76,-0.4500,96.8
79,-0.4500,95.0
81,-0.4500,90.4
84,-0.4500,98.9
87,-0.4500,90.0
89,-0.4500,90.1
92,-0.4500,93.9
94,-0.4500,91.5
97,-0.4500,91.7
99,-0.4500,96.2
102,-0.4500,92.3
104,-0.4500,100.0
107,-0.4500,97.3
110,-0.4500,97.4
112,-0.4500,96.6
115,-0.4500,94.1
117,-0.4500,87.5
120,-0.4500,82.9
122,-0.4500,76.9
125,-0.4500,26.5
127,-0.4500,26.5
130,-0.4500,26.5
133,-0.4500,26.4
135,-0.4500,26.5
138,-0.4500,26.4

0,0.4500,26.5
3,0.4500,26.4
5,0.4500,26.0
8,0.4500,26.4
11,0.4500,26.4
13,0.4500,26.2
16,0.4500,26.4
18,0.4500,26.5
21,0.4500,26.4
23,0.4500,26.4
26,0.4500,26.4
28,0.4500,26.3
31,0.4500,26.4
34,0.4500,26.2
36,0.4500,26.1
39,0.4500,26.4
41,0.4500,26.3
44,0.4500,26.3
46,0.4500,26.4
49,0.4500,26.1
51,0.4500,26.3
53,0.4500,26.4
56,0.4500,95.2
58,0.4500,100.0
61,0.4500,69.4
64,0.4500,90.2
66,0.4500,92.5
69,0.4500,100.0
71,0.4500,100.0
74,0.4500,90.5
76,0.4500,96.8
79,0.4500,95.0
81,0.4500,90.4
84,0.4500,98.9
87,0.4500,90.0
89,0.4500,90.1
92,0.4500,93.9
94,0.4500,91.5
97,0.4500,91.7
99,0.4500,96.2
102,0.4500,92.3
104,0.4500,100.0
107,0.4500,97.3
110,0.4500,97.4
112,0.4500,96.6
115,0.4500,94.1
117,0.4500,87.5
120,0.4500,82.9
122,0.4500,76.9
125,0.4500,26.5
127,0.4500,26.5
130,0.4500,26.5
133,0.4500,26.4
135,0.4500,26.5
138,0.4500,26.4

