Percentage served,Time in ms
0,3.427
1,3.429
2,3.540
3,3.591
4,3.618
5,3.622
6,3.714
7,3.776
8,3.778
9,3.872
10,3.873
11,3.881
12,3.898
13,3.900
14,3.906
15,3.919
16,3.925
17,3.972
18,3.983
19,3.988
20,4.051
21,4.087
22,4.114
23,4.132
24,4.140
25,4.228
26,4.243
27,4.245
28,4.359
29,4.407
30,4.420
31,4.435
32,4.566
33,4.580
34,4.603
35,4.683
36,4.694
37,4.813
38,4.854
39,4.899
40,4.902
41,4.946
42,5.010
43,5.082
44,5.107
45,5.509
46,5.615
47,5.653
48,5.755
49,5.785
50,5.835
51,5.898
52,5.948
53,6.419
54,6.630
55,6.666
56,6.787
57,6.939
58,6.949
59,7.006
60,7.050
61,7.289
62,7.372
63,8.128
64,8.613
65,8.626
66,10.929
67,12.946
68,90.800
69,103.643
70,204.476
71,204.572
72,204.638
73,205.046
74,215.929
75,307.880
76,308.936
77,408.090
78,408.687
79,409.212
80,409.256
81,409.287
82,591.059
83,625.739
84,716.852
85,910.977
86,1228.761
87,1278.484
88,1433.569
89,1793.516
90,1944.585
91,1953.321
92,2250.900
93,2764.390
94,4732.879
95,5015.863
96,5509.347
97,5814.566
98,7064.171
99,22833.117
100,22833.117
