Percentage served,Time in ms
0,6.839
1,24.279
2,26.175
3,27.357
4,28.461
5,29.465
6,30.019
7,30.624
8,30.890
9,31.404
10,31.747
11,31.996
12,32.244
13,32.489
14,32.745
15,33.132
16,33.432
17,33.823
18,34.096
19,34.500
20,34.764
21,35.032
22,35.246
23,35.535
24,35.903
25,36.205
26,36.686
27,36.927
28,37.322
29,37.540
30,38.034
31,38.172
32,38.330
33,38.590
34,38.865
35,39.160
36,39.425
37,39.840
38,40.608
39,40.985
40,41.983
41,42.569
42,43.218
43,44.678
44,47.475
45,49.900
46,51.960
47,54.574
48,57.494
49,58.248
50,59.155
51,60.157
52,61.225
53,62.104
54,62.786
55,63.158
56,63.815
57,64.778
58,65.266
59,65.702
60,66.269
61,66.621
62,67.457
63,67.889
64,68.229
65,68.698
66,69.159
67,69.498
68,69.845
69,70.357
70,70.757
71,70.965
72,71.177
73,71.396
74,71.705
75,71.943
76,72.166
77,72.820
78,73.670
79,74.543
80,75.015
81,75.434
82,76.379
83,77.275
84,78.074
85,78.946
86,79.852
87,81.071
88,82.827
89,85.650
90,305.159
91,305.233
92,307.045
93,405.836
94,406.130
95,409.362
96,416.045
97,417.049
98,3740.823
99,4076.732
100,4155.211
