Percentage served,Time in ms
0,3.580
1,4.626
2,4.870
3,5.041
4,5.183
5,5.310
6,5.432
7,5.538
8,5.673
9,5.771
10,5.859
11,5.957
12,6.028
13,6.069
14,6.207
15,6.261
16,6.333
17,6.401
18,6.464
19,6.586
20,6.650
21,6.754
22,6.837
23,6.923
24,7.017
25,7.093
26,7.153
27,7.219
28,7.299
29,7.358
30,7.424
31,7.493
32,7.564
33,7.621
34,7.684
35,7.753
36,7.863
37,7.916
38,7.991
39,8.047
40,8.102
41,8.157
42,8.221
43,8.288
44,8.354
45,8.442
46,8.523
47,8.593
48,8.620
49,8.662
50,8.753
51,8.798
52,8.869
53,8.944
54,9.036
55,9.105
56,9.173
57,9.243
58,9.291
59,9.323
60,9.374
61,9.446
62,9.517
63,9.588
64,9.641
65,9.720
66,9.804
67,9.872
68,9.984
69,10.063
70,10.214
71,10.288
72,10.347
73,10.448
74,10.555
75,10.683
76,10.809
77,10.904
78,10.975
79,11.098
80,11.259
81,11.370
82,11.531
83,11.699
84,11.878
85,12.002
86,12.179
87,12.331
88,12.560
89,12.703
90,12.926
91,13.166
92,13.577
93,13.840
94,14.282
95,15.023
96,15.983
97,17.229
98,4452.933
99,5630.321
100,5680.604
